,Resting_ECG
335,-0.163
336,-0.16399999999999998
337,-0.158
338,-0.147
339,-0.14300000000000002
340,-0.14
341,-0.14
342,-0.14
343,-0.115
344,-0.111
345,-0.11
346,-0.105
347,-0.087
348,-0.07400000000000001
349,-0.085
350,-0.085
351,-0.07
352,-0.07200000000000001
353,-0.066
354,-0.066
355,-0.056
356,-0.058
357,-0.054000000000000006
358,-0.051
359,-0.063
360,-0.062
361,-0.052000000000000005
362,-0.056
363,-0.034
364,-0.045
365,-0.054000000000000006
366,-0.024
367,-0.026
368,-0.031
369,-0.014
370,-0.006999999999999999
371,0.013
372,0.045
373,0.062
374,0.076
375,0.084
376,0.078
377,0.064
378,0.077
379,0.07400000000000001
380,0.059
381,0.048
382,0.051
383,0.042
384,0.027000000000000003
385,0.02
386,0.018000000000000002
387,-0.006
388,-0.02
389,-0.037000000000000005
390,-0.052000000000000005
391,-0.071
392,-0.068
393,-0.071
394,-0.05
395,-0.034
396,-0.054000000000000006
397,-0.061
398,-0.054000000000000006
399,-0.05
400,-0.05
401,-0.041
402,-0.041
403,-0.034
404,-0.02
405,-0.006
406,-0.01
407,0.0
408,0.056
409,0.141
410,0.173
411,0.263
412,0.48
413,0.6970000000000001
414,0.938
415,1.218
416,1.215
417,0.98
418,0.591
419,0.132
420,-0.207
421,-0.331
422,-0.384
423,-0.342
424,-0.246
425,-0.191
426,-0.111
427,-0.065
428,-0.061
429,-0.07200000000000001
430,-0.071
431,-0.052000000000000005
432,-0.05
433,-0.058
434,-0.052000000000000005
435,-0.029
436,-0.02
437,-0.022
438,-0.011
439,0.017
440,0.02
441,0.03
442,0.006999999999999999
443,0.019
444,0.04
445,0.049
446,0.044
447,0.044
448,0.06
449,0.077
450,0.07
451,0.066
452,0.08
453,0.097
454,0.095
455,0.103
456,0.114
457,0.112
458,0.111
459,0.128
460,0.132
461,0.153
462,0.159
463,0.154
464,0.171
465,0.16899999999999998
466,0.156
467,0.162
468,0.135
469,0.14300000000000002
470,0.17600000000000002
471,0.156
472,0.123
473,0.163
474,0.181
475,0.173
476,0.107
477,0.133
478,0.16899999999999998
479,0.134
480,0.059
481,0.039
482,0.03
483,-0.018000000000000002
484,-0.039
485,-0.047
486,-0.103
487,-0.139
488,-0.141
489,-0.152
490,-0.174
491,-0.195
492,-0.142
493,-0.172
494,-0.22
495,-0.246
496,-0.241
497,-0.238
498,-0.23
499,-0.214
500,-0.195
501,-0.189
502,-0.218
503,-0.224
504,-0.192
505,-0.17800000000000002
506,-0.179
507,-0.175
508,-0.16699999999999998
509,-0.163
510,-0.14400000000000002
511,-0.126
512,-0.156
513,-0.14400000000000002
514,-0.16
515,-0.203
516,-0.177
517,-0.134
518,-0.114
519,-0.1
520,-0.106
521,-0.117
522,-0.116
523,-0.092
524,-0.105
525,-0.109
526,-0.08800000000000001
527,-0.085
528,-0.08800000000000001
529,-0.106
530,-0.14300000000000002
531,-0.128
532,-0.117
533,-0.075
534,-0.109
535,-0.121
536,-0.08199999999999999
537,-0.078
538,-0.078
539,-0.061
540,-0.037000000000000005
541,-0.005
542,0.005
543,0.006
544,0.025
545,0.031
546,0.015
547,0.028
548,0.026
549,0.012
550,0.012
551,0.014
552,-0.012
553,-0.033
554,-0.021
555,-0.038
556,-0.063
557,-0.07
558,-0.068
559,-0.085
560,-0.097
561,-0.092
562,-0.084
563,-0.084
564,-0.106
565,-0.091
566,-0.058
567,-0.059
568,-0.07
569,-0.055
570,-0.043
571,-0.037000000000000005
572,-0.031
573,-0.034
574,-0.039
575,-0.047
576,-0.025
577,0.05
578,0.135
579,0.188
580,0.322
581,0.5429999999999999
582,0.7829999999999999
583,1.011
584,1.261
585,1.189
586,0.954
587,0.528
588,0.182
589,-0.084
590,-0.272
591,-0.4320000000000001
592,-0.428
593,-0.34700000000000003
594,-0.233
595,-0.16399999999999998
596,-0.105
597,-0.091
598,-0.08800000000000001
599,-0.067
600,-0.055
601,-0.065
602,-0.067
603,-0.057
604,-0.035
605,-0.03
606,-0.037000000000000005
607,-0.028
608,-0.014
609,0.015
610,0.005
611,-0.009000000000000001
612,0.003
613,0.038
614,0.042
615,0.033
616,0.045
617,0.063
618,0.063
619,0.059
620,0.069
621,0.075
622,0.08900000000000001
623,0.08900000000000001
624,0.083
625,0.102
626,0.118
627,0.112
628,0.098
629,0.116
630,0.133
631,0.131
632,0.105
633,0.128
634,0.142
635,0.146
636,0.14
637,0.132
638,0.132
639,0.138
640,0.124
641,0.109
642,0.118
643,0.115
644,0.109
645,0.092
646,0.083
647,0.07200000000000001
648,0.055
649,0.054000000000000006
650,0.076
651,0.069
652,0.064
653,0.064
654,0.033
655,-0.006
656,-0.093
657,-0.175
658,-0.2
659,-0.239
660,-0.268
661,-0.281
662,-0.273
663,-0.264
664,-0.236
665,-0.219
666,-0.22
667,-0.207
668,-0.194
669,-0.185
670,-0.18600000000000005
671,-0.181
672,-0.168
673,-0.162
674,-0.162
675,-0.163
676,-0.154
677,-0.14
678,-0.145
679,-0.14
680,-0.125
681,-0.117
682,-0.119
683,-0.119
684,-0.114
685,-0.097
686,-0.101
687,-0.091
688,-0.094
689,-0.106
690,-0.104
691,-0.094
692,-0.091
693,-0.081
694,-0.077
695,-0.079
696,-0.083
697,-0.077
698,-0.065
699,-0.068
700,-0.079
701,-0.073
702,-0.081
703,-0.069
704,-0.044
705,-0.035
706,-0.029
707,-0.01
708,0.005
709,0.02
710,0.041
711,0.049
712,0.045
713,0.041
714,0.033
715,0.013
716,0.002
717,0.013
718,0.005
719,-0.014
720,-0.026
721,-0.037000000000000005
722,-0.05
723,-0.06
724,-0.069
725,-0.073
726,-0.07200000000000001
727,-0.081
728,-0.09
729,-0.084
730,-0.091
731,-0.096
732,-0.066
733,-0.073
734,-0.07200000000000001
735,-0.063
736,-0.05
737,-0.034
738,-0.006999999999999999
739,0.016
740,-0.002
741,-0.02
742,-0.034
743,0.021
744,0.107
745,0.157
746,0.252
747,0.475
748,0.6809999999999999
749,0.901
750,1.145
751,1.178
752,0.966
753,0.575
754,0.152
755,-0.18600000000000005
756,-0.333
757,-0.433
758,-0.408
759,-0.326
760,-0.232
761,-0.156
762,-0.092
763,-0.068
764,-0.078
765,-0.07
766,-0.056
767,-0.055
768,-0.053
769,-0.049
770,-0.032
771,-0.021
772,-0.022
773,-0.023
774,-0.008
775,0.01
776,0.01
777,0.012
778,0.023
779,0.04
780,0.047
781,0.039
782,0.046
783,0.059
784,0.066
785,0.062
786,0.07200000000000001
787,0.08800000000000001
788,0.1
789,0.092
790,0.091
791,0.11
792,0.122
793,0.124
794,0.119
795,0.122
796,0.146
797,0.14400000000000002
798,0.14
799,0.14
800,0.153
801,0.151
802,0.14800000000000002
803,0.152
804,0.154
805,0.154
806,0.149
807,0.139
808,0.135
809,0.13699999999999998
810,0.131
811,0.117
812,0.108
813,0.093
814,0.08
815,0.057
816,0.038
817,0.018000000000000002
818,-0.001
819,-0.034
820,-0.062
821,-0.086
822,-0.107
823,-0.134
824,-0.161
825,-0.174
826,-0.183
827,-0.193
828,-0.206
829,-0.211
830,-0.218
831,-0.21600000000000005
832,-0.221
833,-0.212
834,-0.202
835,-0.209
836,-0.197
837,-0.194
838,-0.193
839,-0.182
840,-0.17600000000000002
841,-0.17
842,-0.166
843,-0.16399999999999998
844,-0.159
845,-0.149
846,-0.145
847,-0.14
848,-0.132
849,-0.126
850,-0.125
851,-0.121
852,-0.119
853,-0.12
854,-0.12
855,-0.116
856,-0.112
857,-0.112
858,-0.105
859,-0.106
860,-0.107
861,-0.103
862,-0.099
863,-0.097
864,-0.101
865,-0.102
866,-0.097
867,-0.092
868,-0.097
869,-0.091
870,-0.084
871,-0.08199999999999999
872,-0.08
873,-0.07
874,-0.071
875,-0.067
876,-0.045
877,-0.032
878,-0.021
879,0.001
880,0.026
881,0.036000000000000004
882,0.045
883,0.043
884,0.035
885,0.035
886,0.027000000000000003
887,0.02
888,0.014
889,0.01
890,-0.006
891,-0.025
892,-0.028
893,-0.031
894,-0.049
895,-0.07200000000000001
896,-0.07400000000000001
897,-0.066
898,-0.077
899,-0.084
900,-0.07400000000000001
901,-0.07200000000000001
902,-0.081
903,-0.073
904,-0.059
905,-0.059
906,-0.06
907,-0.053
908,-0.046
909,-0.032
910,-0.038
911,-0.035
912,-0.036000000000000004
913,-0.033
914,-0.003
915,0.085
916,0.149
917,0.195
918,0.354
919,0.565
920,0.7759999999999999
921,1.029
922,1.248
923,1.124
924,0.82
925,0.363
926,-0.071
927,-0.293
928,-0.391
929,-0.388
930,-0.308
931,-0.225
932,-0.161
933,-0.091
934,-0.057
935,-0.064
936,-0.079
937,-0.07400000000000001
938,-0.059
939,-0.053
940,-0.059
941,-0.055
942,-0.036000000000000004
943,-0.019
944,-0.024
945,-0.026
946,-0.008
947,-0.003
948,0.006
949,0.005
950,0.024
951,0.037000000000000005
952,0.042
953,0.037000000000000005
954,0.047
955,0.059
956,0.06
957,0.064
958,0.07200000000000001
959,0.084
960,0.095
961,0.091
962,0.08800000000000001
963,0.103
964,0.113
965,0.111
966,0.117
967,0.123
968,0.139
969,0.14
970,0.138
971,0.138
972,0.15
973,0.152
974,0.151
975,0.146
976,0.158
977,0.156
978,0.151
979,0.15
980,0.146
981,0.147
982,0.135
983,0.121
984,0.116
985,0.107
986,0.085
987,0.064
988,0.035
989,0.015
990,-0.006
991,-0.039
992,-0.07400000000000001
993,-0.09
994,-0.116
995,-0.14400000000000002
996,-0.165
997,-0.183
998,-0.191
999,-0.202
1000,-0.21600000000000005
1001,-0.222
1002,-0.226
1003,-0.225
1004,-0.223
1005,-0.223
1006,-0.217
1007,-0.209
1008,-0.209
1009,-0.208
1010,-0.2
1011,-0.181
1012,-0.182
1013,-0.179
1014,-0.173
1015,-0.159
1016,-0.153
1017,-0.15
1018,-0.14400000000000002
1019,-0.136
1020,-0.133
1021,-0.134
1022,-0.132
1023,-0.126
1024,-0.122
1025,-0.117
1026,-0.113
1027,-0.117
1028,-0.113
1029,-0.108
1030,-0.105
1031,-0.103
1032,-0.101
1033,-0.099
1034,-0.097
1035,-0.093
1036,-0.093
1037,-0.097
1038,-0.08900000000000001
1039,-0.084
1040,-0.08900000000000001
1041,-0.086
1042,-0.084
1043,-0.08
1044,-0.07400000000000001
1045,-0.076
1046,-0.07
1047,-0.065
1048,-0.066
1049,-0.054000000000000006
1050,-0.04
1051,-0.025
1052,-0.008
1053,0.015
1054,0.026
1055,0.046
1056,0.053
1057,0.048
1058,0.039
1059,0.041
1060,0.029
1061,0.024
1062,0.024
1063,0.019
1064,0.0
1065,-0.015
1066,-0.012
1067,-0.019
1068,-0.042
1069,-0.056
1070,-0.055
1071,-0.056
1072,-0.071
1073,-0.071
1074,-0.073
1075,-0.07200000000000001
1076,-0.063
1077,-0.054000000000000006
1078,-0.046
1079,-0.048
1080,-0.047
1081,-0.035
1082,-0.03
1083,-0.027000000000000003
1084,-0.027000000000000003
1085,-0.02
1086,-0.018000000000000002
1087,-0.018000000000000002
1088,0.048
1089,0.134
1090,0.185
1091,0.265
1092,0.481
1093,0.6970000000000001
1094,0.93
1095,1.176
1096,1.241
1097,1.051
1098,0.662
1099,0.28600000000000003
1100,-0.063
1101,-0.256
1102,-0.412
1103,-0.423
1104,-0.358
1105,-0.248
1106,-0.175
1107,-0.106
1108,-0.08199999999999999
1109,-0.096
1110,-0.079
1111,-0.066
1112,-0.057
1113,-0.052000000000000005
1114,-0.056
1115,-0.038
1116,-0.023
1117,-0.028
1118,-0.027000000000000003
1119,-0.006
1120,0.01
1121,0.005
1122,0.001
1123,0.016
1124,0.04
1125,0.046
1126,0.033
1127,0.039
1128,0.062
1129,0.077
1130,0.067
1131,0.075
1132,0.08900000000000001
1133,0.101
1134,0.099
1135,0.098
1136,0.112
1137,0.125
1138,0.123
1139,0.122
1140,0.128
1141,0.13699999999999998
1142,0.141
1143,0.136
1144,0.14
1145,0.154
1146,0.159
1147,0.156
1148,0.151
1149,0.157
1150,0.16
1151,0.15
1152,0.142
1153,0.14400000000000002
1154,0.146
1155,0.138
1156,0.123
1157,0.114
1158,0.111
1159,0.102
1160,0.08
1161,0.058
1162,0.04
1163,0.019
1164,-0.016
1165,-0.036000000000000004
1166,-0.058
1167,-0.079
1168,-0.108
1169,-0.133
1170,-0.154
1171,-0.159
1172,-0.16899999999999998
1173,-0.19
1174,-0.193
1175,-0.187
1176,-0.194
1177,-0.202
1178,-0.2
1179,-0.192
1180,-0.192
1181,-0.185
1182,-0.181
1183,-0.174
1184,-0.161
1185,-0.16
1186,-0.159
1187,-0.152
1188,-0.138
1189,-0.135
1190,-0.141
1191,-0.136
1192,-0.12
1193,-0.116
1194,-0.11
1195,-0.106
1196,-0.104
1197,-0.101
1198,-0.101
1199,-0.101
1200,-0.098
1201,-0.092
1202,-0.08800000000000001
1203,-0.083
1204,-0.081
1205,-0.079
1206,-0.077
1207,-0.078
1208,-0.078
1209,-0.077
1210,-0.073
1211,-0.073
1212,-0.075
1213,-0.068
1214,-0.063
1215,-0.066
1216,-0.065
1217,-0.058
1218,-0.056
1219,-0.052000000000000005
1220,-0.04
1221,-0.031
1222,-0.01
1223,0.015
1224,0.028
1225,0.042
1226,0.057
1227,0.062
1228,0.052000000000000005
1229,0.055
1230,0.05
1231,0.034
1232,0.032
1233,0.035
1234,0.022
1235,0.001
1236,0.004
1237,-0.003
1238,-0.026
1239,-0.046
1240,-0.055
1241,-0.056
1242,-0.06
1243,-0.063
1244,-0.065
1245,-0.063
1246,-0.063
1247,-0.063
1248,-0.053
1249,-0.048
1250,-0.049
1251,-0.04
1252,-0.034
1253,-0.03
1254,-0.027000000000000003
1255,-0.025
1256,-0.019
1257,-0.024
1258,-0.006
1259,0.081
1260,0.168
1261,0.213
1262,0.35100000000000003
1263,0.584
1264,0.8079999999999999
1265,1.016
1266,1.255
1267,1.164
1268,0.894
1269,0.477
1270,0.084
1271,-0.173
1272,-0.334
1273,-0.444
1274,-0.409
1275,-0.311
1276,-0.21600000000000005
1277,-0.14300000000000002
1278,-0.083
1279,-0.073
1280,-0.08
1281,-0.071
1282,-0.058
1283,-0.051
1284,-0.058
1285,-0.052000000000000005
1286,-0.035
1287,-0.029
1288,-0.033
1289,-0.03
1290,-0.006
1291,0.008
1292,-0.001
1293,-0.003
1294,0.016
1295,0.037000000000000005
1296,0.038
1297,0.03
1298,0.044
1299,0.064
1300,0.066
1301,0.063
1302,0.064
1303,0.081
1304,0.09
1305,0.092
1306,0.09
1307,0.106
1308,0.113
1309,0.112
1310,0.11
1311,0.122
1312,0.132
1313,0.126
1314,0.126
1315,0.13
1316,0.135
1317,0.139
1318,0.136
1319,0.135
1320,0.141
1321,0.139
1322,0.129
1323,0.12
1324,0.117
1325,0.119
1326,0.104
1327,0.09
1328,0.079
1329,0.07200000000000001
1330,0.051
1331,0.028
1332,0.006
1333,-0.008
1334,-0.033
1335,-0.062
1336,-0.08800000000000001
1337,-0.107
1338,-0.128
1339,-0.154
1340,-0.173
1341,-0.19
1342,-0.197
1343,-0.208
1344,-0.215
1345,-0.224
1346,-0.225
1347,-0.227
1348,-0.224
1349,-0.223
1350,-0.22
1351,-0.21
1352,-0.205
1353,-0.206
1354,-0.196
1355,-0.18600000000000005
1356,-0.183
1357,-0.177
1358,-0.166
1359,-0.161
1360,-0.158
1361,-0.155
1362,-0.149
1363,-0.141
1364,-0.14
1365,-0.136
1366,-0.133
1367,-0.128
1368,-0.124
1369,-0.124
1370,-0.119
1371,-0.115
1372,-0.114
1373,-0.11
1374,-0.105
1375,-0.11
1376,-0.102
1377,-0.103
1378,-0.103
1379,-0.104
1380,-0.098
1381,-0.094
1382,-0.099
1383,-0.08800000000000001
1384,-0.085
1385,-0.086
1386,-0.08900000000000001
1387,-0.085
1388,-0.081
1389,-0.083
1390,-0.078
1391,-0.073
1392,-0.069
1393,-0.07200000000000001
1394,-0.07200000000000001
1395,-0.068
1396,-0.063
1397,-0.06
1398,-0.059
1399,-0.057
1400,-0.051
1401,-0.045
1402,-0.051
1403,-0.045
1404,-0.043
1405,-0.04
1406,-0.041
1407,-0.033
1408,-0.03
1409,-0.023
1410,-0.009000000000000001
1411,-0.003
1412,0.026
1413,0.053
1414,0.06
1415,0.075
1416,0.079
1417,0.07400000000000001
1418,0.064
1419,0.063
1420,0.053
1421,0.035
1422,0.044
1423,0.038
1424,0.015
1425,0.009000000000000001
1426,0.004
1427,-0.013
1428,-0.022
1429,-0.036000000000000004
1430,-0.041
1431,-0.037000000000000005
1432,-0.046
1433,-0.045
1434,-0.048
1435,-0.05
1436,-0.045
1437,-0.038
1438,-0.031
1439,-0.032
1440,-0.037000000000000005
1441,-0.023
1442,-0.016
1443,-0.01
1444,-0.008
1445,-0.006999999999999999
1446,-0.005
1447,0.019
1448,0.105
1449,0.17800000000000002
1450,0.22
1451,0.362
1452,0.578
1453,0.787
1454,1.01
1455,1.24
1456,1.14
1457,0.848
1458,0.414
1459,-0.027000000000000003
1460,-0.273
1461,-0.385
1462,-0.403
1463,-0.32299999999999995
1464,-0.231
1465,-0.17
1466,-0.096
1467,-0.049
1468,-0.052000000000000005
1469,-0.066
1470,-0.066
1471,-0.045
1472,-0.038
1473,-0.043
1474,-0.047
1475,-0.024
1476,-0.011
1477,-0.013
1478,-0.02
1479,0.001
1480,0.019
1481,0.012
1482,0.013
1483,0.027000000000000003
1484,0.038
1485,0.047
1486,0.038
1487,0.04
1488,0.059
1489,0.069
1490,0.064
1491,0.067
1492,0.079
1493,0.091
1494,0.095
1495,0.086
1496,0.094
1497,0.114
1498,0.11
1499,0.107
1500,0.122
1501,0.134
1502,0.135
1503,0.131
1504,0.131
1505,0.145
1506,0.151
1507,0.146
1508,0.14800000000000002
1509,0.152
1510,0.158
1511,0.147
1512,0.14
1513,0.14400000000000002
1514,0.14800000000000002
1515,0.139
1516,0.122
1517,0.111
1518,0.11
1519,0.094
1520,0.07
1521,0.048
1522,0.027000000000000003
1523,0.004
1524,-0.028
1525,-0.061
1526,-0.08800000000000001
1527,-0.107
1528,-0.13
1529,-0.16
1530,-0.17600000000000002
1531,-0.184
1532,-0.199
1533,-0.214
1534,-0.225
1535,-0.223
1536,-0.225
1537,-0.234
1538,-0.23
1539,-0.225
1540,-0.223
1541,-0.217
1542,-0.215
1543,-0.209
1544,-0.197
1545,-0.19
1546,-0.185
1547,-0.18
1548,-0.172
1549,-0.165
1550,-0.161
1551,-0.153
1552,-0.149
1553,-0.139
1554,-0.138
1555,-0.141
1556,-0.128
1557,-0.128
1558,-0.125
1559,-0.125
1560,-0.119
1561,-0.113
1562,-0.114
1563,-0.114
1564,-0.113
1565,-0.108
1566,-0.111
1567,-0.109
1568,-0.101
1569,-0.103
1570,-0.097
1571,-0.1
1572,-0.101
1573,-0.1
1574,-0.091
1575,-0.09
1576,-0.08800000000000001
1577,-0.086
1578,-0.087
1579,-0.08199999999999999
1580,-0.083
1581,-0.079
1582,-0.07400000000000001
1583,-0.065
1584,-0.065
1585,-0.061
1586,-0.059
1587,-0.055
1588,-0.059
1589,-0.054000000000000006
1590,-0.024
1591,0.002
1592,0.002
1593,0.032
1594,0.032
1595,0.006999999999999999
1596,-0.015
1597,-0.037000000000000005
1598,-0.017
1599,0.018000000000000002
1600,-0.002
1601,-0.024
1602,-0.076
1603,-0.083
1604,-0.059
1605,-0.046
1606,0.014
1607,0.055
1608,0.052000000000000005
1609,0.083
1610,0.064
1611,0.053
1612,0.03
1613,0.057
1614,0.147
1615,0.126
1616,0.069
1617,0.139
1618,0.08
1619,0.0
1620,-0.059
1621,-0.094
1622,-0.14300000000000002
1623,-0.149
1624,-0.123
1625,-0.147
1626,-0.147
1627,-0.122
1628,-0.08199999999999999
1629,-0.06
1630,-0.035
1631,-0.048
1632,-0.043
1633,-0.029
1634,-0.033
1635,-0.041
1636,-0.016
1637,-0.006
1638,-0.002
1639,0.005
1640,-0.006999999999999999
1641,0.017
1642,0.084
1643,0.154
1644,0.221
1645,0.3720000000000001
1646,0.624
1647,0.843
1648,1.06
1649,1.263
1650,1.19
1651,0.937
1652,0.485
1653,-0.006999999999999999
1654,-0.275
1655,-0.392
1656,-0.408
1657,-0.344
1658,-0.255
1659,-0.184
1660,-0.114
1661,-0.087
1662,-0.063
1663,-0.075
1664,-0.07400000000000001
1665,-0.039
1666,-0.023
1667,-0.051
1668,-0.044
1669,0.035
1670,0.027000000000000003
1671,0.002
1672,0.006999999999999999
1673,0.035
1674,0.058
1675,0.05
1676,0.057
1677,0.101
1678,0.15
1679,0.168
1680,0.101
1681,0.13699999999999998
1682,0.131
1683,0.09
1684,0.009000000000000001
1685,-0.063
1686,-0.003
1687,0.064
1688,0.102
1689,0.125
1690,0.093
1691,0.104
1692,0.138
1693,0.124
1694,0.096
1695,0.101
1696,0.113
1697,0.173
1698,0.165
1699,0.14300000000000002
1700,0.159
1701,0.152
1702,0.165
1703,0.202
1704,0.207
1705,0.198
1706,0.149
1707,0.141
1708,0.152
1709,0.173
1710,0.103
1711,0.07
1712,0.078
1713,0.109
1714,0.117
1715,0.141
1716,0.16399999999999998
1717,0.08900000000000001
1718,-0.01
1719,-0.071
1720,-0.086
1721,-0.124
1722,-0.121
1723,-0.189
1724,-0.152
1725,-0.146
1726,-0.177
1727,-0.257
1728,-0.309
1729,-0.305
1730,-0.295
1731,-0.272
1732,-0.227
1733,-0.194
1734,-0.166
1735,-0.157
1736,-0.145
1737,-0.15
1738,-0.244
1739,-0.264
1740,-0.267
1741,-0.251
1742,-0.225
1743,-0.185
1744,-0.131
1745,-0.11
1746,-0.101
1747,-0.118
1748,-0.12
1749,-0.155
1750,-0.156
1751,-0.136
1752,-0.133
1753,-0.12
1754,-0.134
1755,-0.131
1756,-0.034
1757,0.001
1758,-0.052000000000000005
1759,-0.038
1760,-0.057
1761,-0.11
1762,-0.16899999999999998
1763,-0.183
1764,-0.187
1765,-0.191
1766,-0.13
1767,-0.045
1768,0.009000000000000001
1769,-0.009000000000000001
1770,-0.103
1771,-0.069
1772,-0.047
1773,-0.025
1774,-0.078
1775,-0.14300000000000002
1776,-0.168
1777,-0.175
1778,-0.058
1779,-0.045
1780,-0.039
1781,-0.058
1782,-0.127
1783,-0.141
1784,-0.15
1785,-0.106
1786,-0.08199999999999999
1787,-0.054000000000000006
1788,-0.036000000000000004
1789,-0.043
1790,0.018000000000000002
1791,0.041
1792,0.017
1793,-0.009000000000000001
1794,-0.002
1795,0.021
1796,0.036000000000000004
1797,0.032
1798,0.101
1799,0.227
1800,0.187
1801,0.132
1802,0.14800000000000002
1803,0.119
1804,-0.012
1805,-0.07200000000000001
1806,-0.032
1807,-0.056
1808,0.0
1809,0.076
1810,-0.006
1811,-0.055
1812,-0.08199999999999999
1813,-0.049
1814,-0.016
1815,0.003
1816,-0.036000000000000004
1817,-0.052000000000000005
1818,-0.05
1819,-0.093
1820,-0.092
1821,-0.044
1822,0.048
1823,0.046
1824,-0.014
1825,-0.026
1826,-0.045
1827,-0.068
1828,-0.075
