,Resting_ECG
354,0.055
355,0.064
356,0.076
357,0.07400000000000001
358,0.054000000000000006
359,0.06
360,0.047
361,0.069
362,0.097
363,0.085
364,0.087
365,0.067
366,0.085
367,0.102
368,0.1
369,0.091
370,0.085
371,0.086
372,0.096
373,0.105
374,0.092
375,0.112
376,0.12
377,0.111
378,0.116
379,0.12
380,0.109
381,0.124
382,0.135
383,0.134
384,0.116
385,0.112
386,0.119
387,0.099
388,0.128
389,0.13699999999999998
390,0.128
391,0.133
392,0.134
393,0.119
394,0.114
395,0.125
396,0.14
397,0.126
398,0.12
399,0.139
400,0.123
401,0.111
402,0.15
403,0.149
404,0.127
405,0.13
406,0.151
407,0.147
408,0.118
409,0.14400000000000002
410,0.129
411,0.14400000000000002
412,0.136
413,0.14
414,0.133
415,0.114
416,0.122
417,0.101
418,0.101
419,0.124
420,0.134
421,0.123
422,0.134
423,0.135
424,0.12
425,0.123
426,0.14300000000000002
427,0.136
428,0.104
429,0.132
430,0.13
431,0.16
432,0.135
433,0.113
434,0.077
435,0.09
436,0.119
437,0.125
438,0.1
439,0.073
440,0.103
441,0.118
442,0.124
443,0.114
444,0.097
445,0.085
446,0.149
447,0.182
448,0.16899999999999998
449,0.188
450,0.191
451,0.146
452,0.133
453,0.135
454,0.146
455,0.091
456,0.093
457,0.079
458,0.08
459,0.056
460,0.028
461,-0.002
462,0.001
463,-0.018000000000000002
464,-0.025
465,-0.004
466,0.001
467,0.01
468,0.009000000000000001
469,-0.008
470,-0.008
471,-0.017
472,0.013
473,0.048
474,-0.001
475,-0.021
476,-0.003
477,-0.001
478,0.0
479,0.016
480,0.03
481,0.026
482,0.042
483,0.013
484,0.06
485,0.023
486,0.12
487,0.377
488,0.662
489,0.996
490,1.204
491,1.314
492,1.298
493,1.112
494,0.726
495,0.222
496,-0.221
497,-0.394
498,-0.419
499,-0.397
500,-0.353
501,-0.275
502,-0.252
503,-0.155
504,-0.124
505,-0.122
506,-0.201
507,-0.151
508,-0.158
509,-0.205
510,-0.202
511,-0.173
512,-0.14800000000000002
513,-0.14
514,-0.094
515,-0.123
516,-0.129
517,-0.126
518,-0.134
519,-0.142
520,-0.12
521,-0.114
522,-0.114
523,-0.1
524,-0.07400000000000001
525,-0.081
526,-0.069
527,-0.071
528,-0.079
529,-0.068
530,-0.031
531,-0.004
532,-0.019
533,0.047
534,0.025
535,-0.053
536,-0.069
537,0.005
538,0.038
539,0.056
540,-0.004
541,0.003
542,0.035
543,0.063
544,0.129
545,0.111
546,0.107
547,0.168
548,0.156
549,0.131
550,0.142
551,0.147
552,0.185
553,0.204
554,0.248
555,0.242
556,0.259
557,0.263
558,0.248
559,0.28
560,0.319
561,0.364
562,0.25
563,0.199
564,0.185
565,0.172
566,0.16
567,0.098
568,0.07400000000000001
569,0.053
570,-0.026
571,-0.065
572,-0.101
573,-0.157
574,-0.16399999999999998
575,-0.257
576,-0.324
577,-0.359
578,-0.41
579,-0.461
580,-0.441
581,-0.463
582,-0.467
583,-0.464
584,-0.424
585,-0.522
586,-0.534
587,-0.504
588,-0.459
589,-0.509
590,-0.516
591,-0.494
592,-0.479
593,-0.464
594,-0.429
595,-0.419
596,-0.419
597,-0.415
598,-0.404
599,-0.412
600,-0.374
601,-0.361
602,-0.425
603,-0.446
604,-0.446
605,-0.392
606,-0.401
607,-0.405
608,-0.383
609,-0.36
610,-0.317
611,-0.318
612,-0.379
613,-0.386
614,-0.373
615,-0.353
616,-0.334
617,-0.337
618,-0.338
619,-0.314
620,-0.303
621,-0.342
622,-0.362
623,-0.343
624,-0.314
625,-0.29
626,-0.29600000000000004
627,-0.274
628,-0.274
629,-0.287
630,-0.278
631,-0.256
632,-0.254
633,-0.269
634,-0.235
635,-0.205
636,-0.235
637,-0.265
638,-0.265
639,-0.234
640,-0.222
641,-0.2
642,-0.18
643,-0.17
644,-0.182
645,-0.168
646,-0.14300000000000002
647,-0.098
648,-0.14300000000000002
649,-0.18
650,-0.146
651,-0.173
652,-0.147
653,-0.12
654,-0.14
655,-0.091
656,-0.113
657,-0.121
658,-0.092
659,-0.092
660,-0.096
661,-0.06
662,-0.029
663,-0.063
664,-0.069
665,-0.049
666,-0.046
667,-0.017
668,-0.01
669,0.014
670,-0.051
671,-0.005
672,0.001
673,-0.005
674,0.013
675,0.02
676,0.031
677,0.024
678,0.064
679,0.061
680,0.03
681,0.039
682,0.04
683,0.054000000000000006
684,0.048
685,0.069
686,0.08199999999999999
687,0.08199999999999999
688,0.073
689,0.079
690,0.065
691,0.067
692,0.085
693,0.073
694,0.081
695,0.1
696,0.097
697,0.078
698,0.103
699,0.124
700,0.121
701,0.107
702,0.119
703,0.08800000000000001
704,0.076
705,0.101
706,0.162
707,0.204
708,0.233
709,0.248
710,0.217
711,0.205
712,0.2
713,0.195
714,0.19
715,0.13699999999999998
716,0.154
717,0.135
718,0.138
719,0.13
720,0.135
721,0.12
722,0.099
723,0.08
724,0.043
725,0.055
726,0.08
727,0.066
728,0.051
729,0.073
730,0.083
731,0.085
732,0.097
733,0.095
734,0.08800000000000001
735,0.108
736,0.122
737,0.115
738,0.12
739,0.14
740,0.131
741,0.111
742,0.131
743,0.153
744,0.133
745,0.125
746,0.158
747,0.208
748,0.33
749,0.643
750,0.984
751,1.259
752,1.4469999999999998
753,1.546
754,1.4580000000000002
755,1.214
756,0.789
757,0.23
758,-0.127
759,-0.264
760,-0.297
761,-0.315
762,-0.219
763,-0.094
764,-0.045
765,-0.003
766,0.025
767,-0.027000000000000003
768,-0.031
769,-0.012
770,0.017
771,0.005
772,-0.018000000000000002
773,0.024
774,0.058
775,0.041
776,0.02
777,0.034
778,0.048
779,0.06
780,0.046
781,0.046
782,0.049
783,0.104
784,0.059
785,0.045
786,0.084
787,0.096
788,0.09
789,0.096
790,0.126
791,0.145
792,0.141
793,0.141
794,0.127
795,0.147
796,0.158
797,0.15
798,0.16399999999999998
799,0.193
800,0.21
801,0.189
802,0.185
803,0.236
804,0.244
805,0.232
806,0.262
807,0.268
808,0.28600000000000003
809,0.307
810,0.33
811,0.336
812,0.344
813,0.384
814,0.377
815,0.368
816,0.4
817,0.425
818,0.385
819,0.397
820,0.408
821,0.391
822,0.376
823,0.379
824,0.335
825,0.301
826,0.29
827,0.25
828,0.192
829,0.159
830,0.122
831,0.068
832,-0.027000000000000003
833,-0.076
834,-0.121
835,-0.16899999999999998
836,-0.192
837,-0.282
838,-0.327
839,-0.32
840,-0.331
841,-0.34700000000000003
842,-0.3670000000000001
843,-0.379
844,-0.385
845,-0.395
846,-0.381
847,-0.377
848,-0.384
849,-0.364
850,-0.361
851,-0.375
852,-0.34700000000000003
853,-0.378
854,-0.375
855,-0.349
856,-0.349
857,-0.32
858,-0.32299999999999995
859,-0.298
860,-0.285
861,-0.28600000000000003
862,-0.284
863,-0.255
864,-0.232
865,-0.248
866,-0.257
867,-0.235
868,-0.24
869,-0.254
870,-0.246
871,-0.233
872,-0.215
873,-0.228
874,-0.226
875,-0.225
876,-0.226
877,-0.223
878,-0.244
879,-0.244
880,-0.237
881,-0.227
882,-0.233
883,-0.21600000000000005
884,-0.215
885,-0.224
886,-0.22
887,-0.202
888,-0.198
889,-0.194
890,-0.177
891,-0.17600000000000002
892,-0.183
893,-0.182
894,-0.16399999999999998
895,-0.171
896,-0.16899999999999998
897,-0.14800000000000002
898,-0.155
899,-0.159
900,-0.152
901,-0.145
902,-0.154
903,-0.133
904,-0.103
905,-0.125
906,-0.138
907,-0.122
908,-0.129
909,-0.121
910,-0.097
911,-0.097
912,-0.08800000000000001
913,-0.1
914,-0.101
915,-0.106
916,-0.101
917,-0.069
918,-0.068
919,-0.085
920,-0.064
921,-0.057
922,-0.061
923,-0.06
924,-0.043
925,-0.05
926,-0.047
927,-0.024
928,-0.039
929,-0.047
930,-0.023
931,-0.012
932,-0.028
933,-0.04
934,-0.012
935,0.001
936,-0.023
937,0.017
938,0.001
939,-0.006
940,-0.013
941,0.002
942,0.006
943,0.005
944,0.01
945,0.043
946,0.024
947,0.027000000000000003
948,0.02
949,0.049
950,0.026
951,0.016
952,0.016
953,0.004
954,0.022
955,0.028
956,0.028
957,0.04
958,0.052000000000000005
959,0.048
960,0.046
961,0.056
962,0.052000000000000005
963,0.049
964,0.066
965,0.081
966,0.099
967,0.154
968,0.166
969,0.158
970,0.171
971,0.15
972,0.127
973,0.113
974,0.092
975,0.075
976,0.057
977,0.071
978,0.062
979,0.032
980,0.036000000000000004
981,0.035
982,0.021
983,0.008
984,0.015
985,0.025
986,0.019
987,0.021
988,0.029
989,0.027000000000000003
990,0.028
991,0.055
992,0.061
993,0.039
994,0.042
995,0.058
996,0.04
997,0.02
998,0.075
999,0.093
1000,0.052000000000000005
1001,0.077
1002,0.08
1003,0.066
1004,0.065
1005,0.093
1006,0.125
1007,0.226
1008,0.478
1009,0.83
1010,1.143
1011,1.385
1012,1.463
1013,1.4480000000000002
1014,1.266
1015,0.913
1016,0.406
1017,0.027000000000000003
1018,-0.191
1019,-0.309
1020,-0.345
1021,-0.312
1022,-0.261
1023,-0.2
1024,-0.116
1025,-0.076
1026,-0.087
1027,-0.104
1028,-0.096
1029,-0.062
1030,-0.077
1031,-0.08199999999999999
1032,-0.062
1033,-0.07
1034,-0.083
1035,-0.056
1036,-0.035
1037,-0.016
1038,-0.022
1039,-0.022
1040,-0.049
1041,-0.04
1042,-0.008
1043,0.004
1044,0.0
1045,0.033
1046,0.025
1047,0.002
1048,0.02
1049,0.023
1050,0.016
1051,0.051
1052,0.084
1053,0.054000000000000006
1054,0.073
1055,0.08900000000000001
1056,0.095
1057,0.097
1058,0.12
1059,0.115
1060,0.112
1061,0.115
1062,0.124
1063,0.174
1064,0.171
1065,0.177
1066,0.205
1067,0.221
1068,0.224
1069,0.233
1070,0.235
1071,0.276
1072,0.304
1073,0.29100000000000004
1074,0.276
1075,0.321
1076,0.334
1077,0.328
1078,0.322
1079,0.332
1080,0.316
1081,0.29
1082,0.28800000000000003
1083,0.287
1084,0.271
1085,0.223
1086,0.16899999999999998
1087,0.095
1088,0.106
1089,0.062
1090,-0.004
1091,0.005
1092,-0.014
1093,-0.119
1094,-0.155
1095,-0.213
1096,-0.266
1097,-0.316
1098,-0.324
1099,-0.34600000000000003
1100,-0.368
1101,-0.4
1102,-0.376
1103,-0.395
1104,-0.42
1105,-0.4
1106,-0.388
1107,-0.395
1108,-0.3670000000000001
1109,-0.365
1110,-0.362
1111,-0.343
1112,-0.374
1113,-0.35700000000000004
1114,-0.322
1115,-0.334
1116,-0.305
1117,-0.293
1118,-0.292
1119,-0.266
1120,-0.285
1121,-0.293
1122,-0.278
1123,-0.282
1124,-0.264
1125,-0.247
1126,-0.239
1127,-0.238
1128,-0.265
1129,-0.248
1130,-0.29100000000000004
1131,-0.264
1132,-0.239
1133,-0.211
1134,-0.248
1135,-0.22
1136,-0.189
1137,-0.225
1138,-0.279
1139,-0.233
1140,-0.202
1141,-0.204
1142,-0.211
1143,-0.217
1144,-0.21
1145,-0.26
1146,-0.202
1147,-0.158
1148,-0.181
1149,-0.181
1150,-0.159
1151,-0.163
1152,-0.16399999999999998
1153,-0.156
1154,-0.156
1155,-0.147
1156,-0.134
1157,-0.152
1158,-0.159
1159,-0.116
1160,-0.106
1161,-0.118
1162,-0.117
1163,-0.094
1164,-0.11
1165,-0.119
1166,-0.069
1167,-0.066
1168,-0.08800000000000001
1169,-0.07200000000000001
1170,-0.056
1171,-0.087
1172,-0.056
1173,-0.035
1174,-0.046
1175,-0.067
1176,-0.052000000000000005
1177,-0.025
1178,-0.029
1179,-0.027000000000000003
1180,-0.01
1181,-0.001
1182,-0.046
1183,-0.023
1184,-0.027000000000000003
1185,-0.045
1186,0.032
1187,0.021
1188,0.006
1189,0.025
1190,0.02
1191,-0.011
1192,-0.008
1193,0.028
1194,0.021
1195,0.02
1196,0.002
1197,0.022
1198,0.004
1199,0.014
1200,0.006
1201,-0.015
1202,0.028
1203,0.035
1204,0.036000000000000004
1205,0.004
1206,0.019
1207,0.017
1208,0.004
1209,0.018000000000000002
1210,0.047
1211,0.048
1212,0.038
1213,0.055
1214,0.045
1215,0.028
1216,0.041
1217,0.053
1218,0.054000000000000006
1219,0.087
1220,0.126
1221,0.138
1222,0.132
1223,0.14
1224,0.123
1225,0.102
1226,0.083
1227,0.09
1228,0.058
1229,0.045
1230,0.06
1231,0.08
1232,0.058
1233,0.051
1234,0.05
1235,0.009000000000000001
1236,0.01
1237,0.001
1238,0.005
1239,0.006
1240,0.027000000000000003
1241,-0.005
1242,-0.01
1243,0.006999999999999999
1244,0.025
1245,0.0
1246,-0.006
1247,0.029
1248,0.01
1249,0.005
1250,0.048
1251,0.028
1252,0.03
1253,0.061
1254,0.054000000000000006
1255,0.059
1256,0.059
1257,0.079
1258,0.053
1259,0.062
1260,0.122
1261,0.196
1262,0.388
1263,0.76
1264,1.109
1265,1.318
1266,1.44
1267,1.469
1268,1.304
1269,0.951
1270,0.442
1271,-0.016
1272,-0.273
1273,-0.374
1274,-0.35600000000000004
1275,-0.331
1276,-0.278
1277,-0.174
1278,-0.103
1279,-0.078
1280,-0.073
1281,-0.081
1282,-0.068
1283,-0.047
1284,-0.053
1285,-0.08800000000000001
1286,-0.07400000000000001
1287,-0.041
1288,-0.033
1289,-0.063
1290,-0.065
1291,-0.034
1292,-0.016
1293,-0.043
1294,-0.019
1295,-0.017
1296,-0.011
1297,0.013
1298,0.003
1299,-0.003
1300,0.025
1301,0.023
1302,-0.003
1303,0.005
1304,0.05
1305,0.051
1306,0.037000000000000005
1307,0.051
1308,0.079
1309,0.077
1310,0.092
1311,0.097
1312,0.099
1313,0.118
1314,0.12
1315,0.142
1316,0.13699999999999998
1317,0.185
1318,0.18600000000000005
1319,0.166
1320,0.19
1321,0.23
1322,0.227
1323,0.238
1324,0.254
1325,0.267
1326,0.282
1327,0.307
1328,0.306
1329,0.31
1330,0.329
1331,0.345
1332,0.334
1333,0.318
1334,0.345
1335,0.33
1336,0.292
1337,0.295
1338,0.274
1339,0.258
1340,0.22
1341,0.175
1342,0.113
1343,0.053
1344,0.012
1345,-0.038
1346,-0.091
1347,-0.138
1348,-0.17
1349,-0.232
1350,-0.279
1351,-0.29600000000000004
1352,-0.334
1353,-0.373
1354,-0.389
1355,-0.4
1356,-0.418
1357,-0.426
1358,-0.423
1359,-0.42
1360,-0.422
1361,-0.423
1362,-0.424
1363,-0.405
1364,-0.385
1365,-0.376
1366,-0.381
1367,-0.364
1368,-0.34600000000000003
1369,-0.34700000000000003
1370,-0.337
1371,-0.31
1372,-0.281
1373,-0.29600000000000004
1374,-0.28300000000000003
1375,-0.264
1376,-0.284
1377,-0.269
1378,-0.259
1379,-0.259
1380,-0.267
1381,-0.241
1382,-0.245
1383,-0.227
1384,-0.217
1385,-0.207
1386,-0.22
1387,-0.225
1388,-0.212
1389,-0.21600000000000005
1390,-0.204
1391,-0.187
1392,-0.197
1393,-0.213
1394,-0.212
1395,-0.187
1396,-0.18600000000000005
1397,-0.208
1398,-0.187
1399,-0.189
1400,-0.182
1401,-0.17800000000000002
1402,-0.166
1403,-0.177
1404,-0.172
1405,-0.161
1406,-0.15
1407,-0.151
1408,-0.152
1409,-0.128
1410,-0.13699999999999998
1411,-0.132
1412,-0.107
1413,-0.11
1414,-0.107
1415,-0.095
1416,-0.097
1417,-0.091
1418,-0.07
1419,-0.068
1420,-0.078
1421,-0.083
1422,-0.073
1423,-0.07200000000000001
1424,-0.076
1425,-0.051
1426,-0.047
1427,-0.047
1428,-0.043
1429,-0.04
1430,-0.033
1431,-0.038
1432,-0.025
1433,-0.025
1434,-0.013
1435,-0.002
1436,0.001
1437,0.006
1438,0.016
1439,0.033
1440,0.03
1441,0.02
1442,0.014
1443,0.013
1444,0.032
1445,0.038
1446,0.029
1447,0.028
1448,0.044
1449,0.055
1450,0.034
1451,0.026
1452,0.043
1453,0.029
1454,0.055
1455,0.084
1456,0.08199999999999999
1457,0.075
1458,0.08800000000000001
1459,0.106
1460,0.085
1461,0.093
1462,0.109
1463,0.098
1464,0.08900000000000001
1465,0.101
1466,0.157
1467,0.17600000000000002
1468,0.198
1469,0.21
1470,0.197
1471,0.162
1472,0.179
1473,0.152
1474,0.136
1475,0.118
1476,0.114
1477,0.122
1478,0.114
1479,0.08900000000000001
1480,0.085
1481,0.073
1482,0.067
1483,0.053
1484,0.055
1485,0.062
1486,0.079
1487,0.067
1488,0.066
1489,0.079
1490,0.087
1491,0.062
1492,0.067
1493,0.07200000000000001
1494,0.066
1495,0.107
1496,0.123
1497,0.101
1498,0.105
1499,0.118
1500,0.105
1501,0.105
1502,0.129
1503,0.112
1504,0.084
1505,0.133
1506,0.202
1507,0.293
1508,0.552
1509,0.934
1510,1.245
1511,1.4369999999999998
1512,1.5219999999999998
1513,1.481
1514,1.222
1515,0.887
1516,0.416
1517,0.023
1518,-0.199
1519,-0.28600000000000003
1520,-0.315
1521,-0.314
1522,-0.246
1523,-0.138
1524,-0.076
1525,-0.045
1526,-0.046
1527,-0.063
1528,-0.058
1529,-0.029
1530,-0.037000000000000005
1531,-0.048
1532,-0.029
1533,-0.006999999999999999
1534,-0.04
1535,-0.032
1536,-0.006
1537,-0.006999999999999999
1538,0.009000000000000001
1539,0.009000000000000001
1540,0.002
1541,0.014
1542,0.032
1543,0.03
1544,0.017
1545,0.026
1546,0.059
1547,0.052000000000000005
1548,0.026
1549,0.056
1550,0.076
1551,0.077
1552,0.076
1553,0.085
1554,0.085
1555,0.084
1556,0.097
1557,0.117
1558,0.116
1559,0.133
1560,0.153
1561,0.138
1562,0.159
1563,0.205
1564,0.196
1565,0.17600000000000002
1566,0.2
1567,0.236
1568,0.246
1569,0.263
1570,0.255
1571,0.27
1572,0.29
1573,0.318
1574,0.313
1575,0.33
1576,0.336
1577,0.332
1578,0.329
1579,0.32299999999999995
1580,0.332
1581,0.319
1582,0.294
1583,0.282
1584,0.258
1585,0.212
1586,0.172
1587,0.114
1588,0.059
1589,0.011
1590,-0.025
1591,-0.093
1592,-0.14
1593,-0.18
1594,-0.225
1595,-0.284
1596,-0.294
1597,-0.328
1598,-0.371
1599,-0.402
1600,-0.419
1601,-0.414
1602,-0.447
1603,-0.445
1604,-0.461
1605,-0.454
1606,-0.4370000000000001
1607,-0.413
1608,-0.4270000000000001
1609,-0.433
1610,-0.414
1611,-0.395
1612,-0.416
1613,-0.38
1614,-0.35700000000000004
1615,-0.377
1616,-0.369
1617,-0.329
1618,-0.333
1619,-0.332
1620,-0.312
1621,-0.306
1622,-0.328
1623,-0.29100000000000004
1624,-0.284
1625,-0.272
1626,-0.257
1627,-0.247
1628,-0.267
1629,-0.272
1630,-0.243
1631,-0.243
1632,-0.259
1633,-0.263
1634,-0.245
1635,-0.246
1636,-0.251
1637,-0.239
1638,-0.253
1639,-0.249
1640,-0.225
1641,-0.223
1642,-0.246
1643,-0.245
1644,-0.224
1645,-0.239
1646,-0.225
1647,-0.202
1648,-0.22
1649,-0.221
1650,-0.208
1651,-0.212
1652,-0.208
1653,-0.197
1654,-0.184
1655,-0.199
1656,-0.182
1657,-0.162
1658,-0.154
1659,-0.166
1660,-0.149
1661,-0.145
1662,-0.146
1663,-0.145
1664,-0.131
1665,-0.126
1666,-0.124
1667,-0.12
1668,-0.115
1669,-0.132
1670,-0.112
1671,-0.09
1672,-0.111
1673,-0.103
1674,-0.081
1675,-0.094
1676,-0.078
1677,-0.07
1678,-0.078
1679,-0.086
1680,-0.07200000000000001
1681,-0.058
1682,-0.068
1683,-0.06
1684,-0.043
1685,-0.031
1686,-0.052000000000000005
1687,-0.034
1688,-0.024
1689,-0.047
1690,-0.006999999999999999
1691,-0.006999999999999999
1692,-0.011
1693,-0.009000000000000001
1694,0.003
1695,0.008
1696,-0.003
1697,0.015
1698,0.019
1699,0.012
1700,-0.003
1701,0.014
1702,0.008
1703,0.003
1704,0.01
1705,0.025
1706,0.027000000000000003
1707,0.042
1708,0.048
1709,0.027000000000000003
1710,0.06
1711,0.069
1712,0.049
1713,0.05
1714,0.073
1715,0.075
1716,0.061
1717,0.08900000000000001
1718,0.142
1719,0.165
1720,0.168
1721,0.166
1722,0.139
1723,0.125
1724,0.118
1725,0.101
1726,0.093
1727,0.08900000000000001
1728,0.07400000000000001
1729,0.066
1730,0.076
1731,0.067
1732,0.049
1733,0.032
1734,0.028
1735,0.022
1736,0.026
1737,0.029
1738,0.03
1739,0.016
1740,0.018000000000000002
1741,0.05
1742,0.038
1743,0.018000000000000002
1744,0.038
1745,0.053
1746,0.042
1747,0.048
1748,0.057
1749,0.051
1750,0.065
1751,0.075
1752,0.085
1753,0.073
1754,0.085
1755,0.086
1756,0.071
1757,0.105
1758,0.154
1759,0.259
1760,0.512
1761,0.882
1762,1.166
1763,1.328
1764,1.444
1765,1.4269999999999998
1766,1.197
1767,0.7859999999999999
1768,0.258
1769,-0.126
1770,-0.317
1771,-0.374
1772,-0.342
1773,-0.299
1774,-0.198
1775,-0.106
1776,-0.052000000000000005
1777,-0.057
1778,-0.043
1779,-0.038
1780,-0.062
1781,-0.028
1782,-0.039
1783,-0.052000000000000005
1784,-0.053
1785,-0.039
1786,-0.045
1787,-0.033
1788,-0.021
1789,0.001
1790,-0.001
1791,-0.005
1792,-0.008
1793,0.005
1794,0.01
1795,0.029
1796,0.008
1797,0.02
1798,0.043
1799,0.043
1800,0.017
1801,0.04
1802,0.084
1803,0.077
1804,0.065
1805,0.08
1806,0.08800000000000001
1807,0.107
1808,0.113
1809,0.103
1810,0.124
1811,0.132
1812,0.15
1813,0.156
1814,0.155
1815,0.19
1816,0.212
1817,0.219
1818,0.232
1819,0.259
1820,0.258
1821,0.27
1822,0.295
1823,0.311
1824,0.326
1825,0.35200000000000004
1826,0.34600000000000003
1827,0.35200000000000004
1828,0.369
1829,0.388
1830,0.366
1831,0.371
1832,0.404
1833,0.373
1834,0.325
1835,0.329
1836,0.31
1837,0.257
1838,0.219
1839,0.16899999999999998
1840,0.109
1841,0.052000000000000005
1842,0.011
1843,-0.068
1844,-0.109
1845,-0.151
1846,-0.199
1847,-0.276
1848,-0.305
1849,-0.328
1850,-0.35700000000000004
1851,-0.397
1852,-0.397
1853,-0.404
1854,-0.42
1855,-0.423
1856,-0.44
1857,-0.444
1858,-0.441
1859,-0.435
1860,-0.458
1861,-0.425
1862,-0.41
1863,-0.394
1864,-0.389
1865,-0.369
1866,-0.354
1867,-0.334
1868,-0.325
1869,-0.314
1870,-0.305
1871,-0.312
1872,-0.279
1873,-0.27
1874,-0.268
1875,-0.249
1876,-0.26
1877,-0.242
1878,-0.234
1879,-0.224
1880,-0.221
1881,-0.258
1882,-0.271
1883,-0.239
1884,-0.22
1885,-0.231
1886,-0.226
1887,-0.238
1888,-0.221
1889,-0.201
