,Resting_ECG
489,-0.039
490,-0.038
491,-0.035
492,-0.04
493,-0.049
494,-0.061
495,-0.04
496,-0.053
497,-0.049
498,-0.032
499,-0.019
500,-0.025
501,-0.028
502,-0.01
503,-0.013
504,-0.02
505,-0.011
506,0.01
507,0.011
508,0.006
509,0.016
510,0.011
511,0.028
512,0.048
513,0.037000000000000005
514,0.04
515,0.05
516,0.05
517,0.058
518,0.067
519,0.087
520,0.077
521,0.095
522,0.103
523,0.105
524,0.091
525,0.091
526,0.11
527,0.11
528,0.116
529,0.12
530,0.111
531,0.109
532,0.125
533,0.124
534,0.119
535,0.111
536,0.115
537,0.097
538,0.08900000000000001
539,0.105
540,0.087
541,0.073
542,0.066
543,0.062
544,0.045
545,0.05
546,0.044
547,0.015
548,-0.002
549,-0.006
550,-0.031
551,-0.057
552,-0.065
553,-0.073
554,-0.098
555,-0.122
556,-0.123
557,-0.129
558,-0.134
559,-0.126
560,-0.14400000000000002
561,-0.15
562,-0.133
563,-0.129
564,-0.149
565,-0.136
566,-0.123
567,-0.125
568,-0.13
569,-0.117
570,-0.108
571,-0.116
572,-0.102
573,-0.096
574,-0.096
575,-0.094
576,-0.078
577,-0.096
578,-0.109
579,-0.075
580,-0.081
581,-0.084
582,-0.081
583,-0.07200000000000001
584,-0.08
585,-0.075
586,-0.066
587,-0.077
588,-0.092
589,-0.08199999999999999
590,-0.057
591,-0.045
592,-0.019
593,0.009000000000000001
594,-0.009000000000000001
595,-0.025
596,0.004
597,0.014
598,0.04
599,0.073
600,0.078
601,0.027000000000000003
602,0.012
603,0.006999999999999999
604,-0.021
605,-0.036000000000000004
606,-0.053
607,-0.07
608,-0.101
609,-0.106
610,-0.108
611,-0.132
612,-0.126
613,-0.108
614,-0.116
615,-0.127
616,-0.124
617,-0.112
618,-0.119
619,-0.112
620,-0.1
621,-0.107
622,-0.103
623,-0.087
624,-0.087
625,-0.092
626,-0.083
627,-0.066
628,-0.077
629,-0.102
630,-0.098
631,-0.076
632,-0.01
633,0.121
634,0.307
635,0.42
636,0.56
637,0.703
638,0.742
639,0.568
640,0.336
641,0.054000000000000006
642,-0.217
643,-0.376
644,-0.392
645,-0.336
646,-0.233
647,-0.113
648,-0.049
649,-0.05
650,-0.034
651,-0.031
652,-0.023
653,0.001
654,-0.004
655,-0.02
656,-0.004
657,0.021
658,0.01
659,0.006999999999999999
660,0.024
661,0.033
662,0.028
663,0.038
664,0.047
665,0.047
666,0.057
667,0.068
668,0.064
669,0.069
670,0.092
671,0.08900000000000001
672,0.081
673,0.1
674,0.108
675,0.101
676,0.105
677,0.122
678,0.126
679,0.125
680,0.13
681,0.133
682,0.128
683,0.147
684,0.156
685,0.145
686,0.14400000000000002
687,0.158
688,0.151
689,0.139
690,0.152
691,0.158
692,0.145
693,0.133
694,0.136
695,0.12
696,0.109
697,0.108
698,0.106
699,0.09
700,0.094
701,0.079
702,0.065
703,0.057
704,0.061
705,0.04
706,0.019
707,0.012
708,0.001
709,-0.017
710,-0.02
711,-0.025
712,-0.047
713,-0.056
714,-0.052000000000000005
715,-0.058
716,-0.07
717,-0.055
718,-0.064
719,-0.077
720,-0.066
721,-0.049
722,-0.058
723,-0.064
724,-0.049
725,-0.045
726,-0.048
727,-0.04
728,-0.034
729,-0.036000000000000004
730,-0.023
731,-0.016
732,-0.024
733,-0.024
734,-0.011
735,-0.011
736,-0.02
737,-0.013
738,-0.009000000000000001
739,-0.017
740,-0.02
741,-0.004
742,-0.015
743,-0.029
744,-0.018000000000000002
745,-0.023
746,-0.032
747,-0.026
748,0.01
749,0.038
750,0.071
751,0.092
752,0.081
753,0.057
754,0.075
755,0.103
756,0.11
757,0.116
758,0.091
759,0.059
760,0.038
761,0.034
762,0.002
763,-0.041
764,-0.052000000000000005
765,-0.059
766,-0.092
767,-0.106
768,-0.104
769,-0.121
770,-0.13
771,-0.113
772,-0.114
773,-0.124
774,-0.114
775,-0.106
776,-0.114
777,-0.117
778,-0.101
779,-0.101
780,-0.103
781,-0.091
782,-0.085
783,-0.092
784,-0.076
785,-0.064
786,-0.097
787,-0.116
788,-0.085
789,-0.018000000000000002
790,0.083
791,0.225
792,0.294
793,0.349
794,0.493
795,0.611
796,0.556
797,0.446
798,0.077
799,-0.272
800,-0.502
801,-0.43
802,-0.241
803,-0.086
804,-0.011
805,0.017
806,-0.008
807,-0.017
808,-0.001
809,0.005
810,-0.017
811,-0.001
812,0.006999999999999999
813,0.005
814,0.003
815,0.021
816,0.014
817,0.012
818,0.023
819,0.025
820,0.024
821,0.043
822,0.058
823,0.043
824,0.034
825,0.064
826,0.069
827,0.059
828,0.07400000000000001
829,0.087
830,0.083
831,0.091
832,0.097
833,0.08900000000000001
834,0.097
835,0.116
836,0.111
837,0.105
838,0.124
839,0.138
840,0.118
841,0.125
842,0.139
843,0.139
844,0.128
845,0.13699999999999998
846,0.138
847,0.136
848,0.131
849,0.132
850,0.115
851,0.11
852,0.127
853,0.11
854,0.079
855,0.08900000000000001
856,0.093
857,0.073
858,0.065
859,0.073
860,0.06
861,0.034
862,0.041
863,0.012
864,-0.012
865,-0.015
866,-0.031
867,-0.055
868,-0.063
869,-0.065
870,-0.084
871,-0.103
872,-0.09
873,-0.094
874,-0.112
875,-0.097
876,-0.105
877,-0.11
878,-0.111
879,-0.095
880,-0.101
881,-0.107
882,-0.091
883,-0.091
884,-0.099
885,-0.09
886,-0.067
887,-0.083
888,-0.087
889,-0.069
890,-0.066
891,-0.076
892,-0.075
893,-0.069
894,-0.071
895,-0.07400000000000001
896,-0.068
897,-0.069
898,-0.07400000000000001
899,-0.075
900,-0.081
901,-0.08800000000000001
902,-0.076
903,-0.071
904,-0.094
905,-0.085
906,-0.07
907,-0.078
908,-0.077
909,-0.019
910,0.021
911,0.026
912,0.035
913,0.03
914,0.02
915,0.047
916,0.073
917,0.07400000000000001
918,0.044
919,0.023
920,0.018000000000000002
921,-0.025
922,-0.037000000000000005
923,-0.052000000000000005
924,-0.08199999999999999
925,-0.106
926,-0.115
927,-0.124
928,-0.142
929,-0.14800000000000002
930,-0.14400000000000002
931,-0.154
932,-0.158
933,-0.14800000000000002
934,-0.14400000000000002
935,-0.15
936,-0.14
937,-0.14
938,-0.155
939,-0.133
940,-0.12
941,-0.13
942,-0.125
943,-0.112
944,-0.107
945,-0.118
946,-0.107
947,-0.131
948,-0.155
949,-0.112
950,-0.032
951,0.08
952,0.254
953,0.362
954,0.509
955,0.688
956,0.711
957,0.631
958,0.33
959,-0.041
960,-0.368
961,-0.514
962,-0.419
963,-0.248
964,-0.119
965,-0.071
966,-0.053
967,-0.062
968,-0.078
969,-0.068
970,-0.054000000000000006
971,-0.068
972,-0.066
973,-0.044
974,-0.035
975,-0.05
976,-0.045
977,-0.026
978,-0.028
979,-0.023
980,-0.017
981,-0.012
982,-0.01
983,0.001
984,0.004
985,-0.005
986,0.018000000000000002
987,0.028
988,0.018000000000000002
989,0.017
990,0.038
991,0.044
992,0.038
993,0.049
994,0.065
995,0.059
996,0.067
997,0.081
998,0.077
999,0.087
1000,0.095
1001,0.098
1002,0.086
1003,0.103
1004,0.106
1005,0.103
1006,0.095
1007,0.108
1008,0.102
1009,0.098
1010,0.092
1011,0.08
1012,0.073
1013,0.07
1014,0.069
1015,0.054000000000000006
1016,0.067
1017,0.061
1018,0.052000000000000005
1019,0.034
1020,0.041
1021,0.043
1022,0.02
1023,0.016
1024,0.012
1025,-0.006999999999999999
1026,-0.026
1027,-0.025
1028,-0.044
1029,-0.059
1030,-0.063
1031,-0.073
1032,-0.09
1033,-0.093
1034,-0.081
1035,-0.095
1036,-0.103
1037,-0.09
1038,-0.09
1039,-0.095
1040,-0.086
1041,-0.07200000000000001
1042,-0.081
1043,-0.08199999999999999
1044,-0.062
1045,-0.076
1046,-0.07200000000000001
1047,-0.059
1048,-0.057
1049,-0.063
1050,-0.052000000000000005
1051,-0.048
1052,-0.058
1053,-0.057
1054,-0.045
1055,-0.053
1056,-0.06
1057,-0.049
1058,-0.048
1059,-0.055
1060,-0.055
1061,-0.041
1062,-0.053
1063,-0.063
1064,-0.052000000000000005
1065,-0.053
1066,-0.066
1067,-0.055
1068,-0.049
1069,-0.064
1070,-0.062
1071,-0.05
1072,-0.053
1073,-0.062
1074,-0.047
1075,-0.057
1076,-0.058
1077,-0.052000000000000005
1078,0.006999999999999999
1079,0.043
1080,0.068
1081,0.077
1082,0.061
1083,0.045
1084,0.083
1085,0.104
1086,0.11
1087,0.08900000000000001
1088,0.07
1089,0.057
1090,0.039
1091,0.03
1092,-0.008
1093,-0.04
1094,-0.052000000000000005
1095,-0.07
1096,-0.07400000000000001
1097,-0.086
1098,-0.101
1099,-0.095
1100,-0.104
1101,-0.08800000000000001
1102,-0.091
1103,-0.092
1104,-0.08199999999999999
1105,-0.071
1106,-0.085
1107,-0.087
1108,-0.07
1109,-0.064
1110,-0.076
1111,-0.056
1112,-0.053
1113,-0.06
1114,-0.05
1115,-0.055
1116,-0.08900000000000001
1117,-0.097
1118,-0.04
1119,0.03
1120,0.155
1121,0.337
1122,0.445
1123,0.63
1124,0.8320000000000001
1125,0.787
1126,0.672
1127,0.348
1128,-0.014
1129,-0.316
1130,-0.417
1131,-0.32
1132,-0.177
1133,-0.07200000000000001
1134,-0.01
1135,-0.002
1136,-0.018000000000000002
1137,-0.027000000000000003
1138,-0.005
1139,-0.008
1140,-0.021
1141,-0.022
1142,0.003
1143,-0.006999999999999999
1144,0.002
1145,0.014
1146,0.005
1147,0.024
1148,0.027000000000000003
1149,0.013
1150,0.012
1151,0.038
1152,0.047
1153,0.043
1154,0.042
1155,0.057
1156,0.058
1157,0.051
1158,0.062
1159,0.075
1160,0.073
1161,0.112
1162,0.096
1163,0.083
1164,0.08900000000000001
1165,0.11
1166,0.1
1167,0.097
1168,0.13
1169,0.136
1170,0.114
1171,0.123
1172,0.134
1173,0.12
1174,0.115
1175,0.118
1176,0.117
1177,0.097
1178,0.108
1179,0.106
1180,0.103
1181,0.096
1182,0.08900000000000001
1183,0.081
1184,0.059
1185,0.07
1186,0.068
1187,0.053
1188,0.052000000000000005
1189,0.068
1190,0.055
1191,0.039
1192,0.04
1193,0.049
1194,0.028
1195,0.002
1196,0.016
1197,-0.009000000000000001
1198,0.004
1199,-0.014
1200,-0.064
1201,-0.051
1202,-0.049
1203,-0.039
1204,-0.077
1205,-0.079
1206,-0.067
1207,-0.066
1208,-0.067
1209,-0.068
1210,-0.066
1211,-0.08
1212,-0.059
1213,-0.057
1214,-0.06
1215,-0.06
1216,-0.051
1217,-0.058
1218,-0.055
1219,-0.058
1220,-0.061
1221,-0.063
1222,-0.053
1223,-0.057
1224,-0.064
1225,-0.057
1226,-0.053
1227,-0.07
1228,-0.07400000000000001
1229,-0.065
1230,-0.065
1231,-0.075
1232,-0.07
1233,-0.07200000000000001
1234,-0.081
1235,-0.076
1236,-0.073
1237,-0.09
1238,-0.084
1239,-0.08900000000000001
1240,-0.083
1241,-0.099
1242,-0.084
1243,-0.086
1244,-0.096
1245,-0.09
1246,-0.078
1247,-0.081
1248,-0.08
1249,-0.046
1250,-0.008
1251,0.016
1252,0.024
1253,0.029
1254,0.013
1255,0.037000000000000005
1256,0.086
1257,0.091
1258,0.036000000000000004
1259,0.029
1260,0.027000000000000003
1261,-0.028
1262,-0.041
1263,-0.07
1264,-0.093
1265,-0.12
1266,-0.124
1267,-0.131
1268,-0.149
1269,-0.157
1270,-0.151
1271,-0.158
1272,-0.14800000000000002
1273,-0.139
1274,-0.145
1275,-0.15
1276,-0.14
1277,-0.141
1278,-0.138
1279,-0.128
1280,-0.131
1281,-0.14
1282,-0.129
1283,-0.103
1284,-0.112
1285,-0.111
1286,-0.126
1287,-0.153
1288,-0.162
1289,-0.102
1290,0.002
1291,0.129
1292,0.29600000000000004
1293,0.434
1294,0.648
1295,0.809
1296,0.7120000000000001
1297,0.62
1298,0.223
1299,-0.147
1300,-0.436
1301,-0.483
1302,-0.349
1303,-0.192
1304,-0.09
1305,-0.064
1306,-0.07
1307,-0.079
1308,-0.087
1309,-0.077
1310,-0.066
1311,-0.081
1312,-0.079
1313,-0.058
1314,-0.056
1315,-0.071
1316,-0.066
1317,-0.053
1318,-0.053
1319,-0.051
1320,-0.043
1321,-0.041
1322,-0.025
1323,-0.023
1324,-0.014
1325,-0.02
1326,-0.006
1327,0.0
1328,-0.006
1329,-0.002
1330,0.019
1331,0.023
1332,0.02
1333,0.028
1334,0.039
1335,0.036000000000000004
1336,0.04
1337,0.051
1338,0.041
1339,0.043
1340,0.062
1341,0.058
1342,0.058
1343,0.057
1344,0.064
1345,0.05
1346,0.052000000000000005
1347,0.058
1348,0.051
1349,0.043
1350,0.038
1351,0.035
1352,0.026
1353,0.021
1354,0.021
1355,0.006
1356,0.011
1357,0.012
1358,0.003
1359,-0.009000000000000001
1360,0.004
1361,0.001
1362,-0.006999999999999999
1363,-0.011
1364,-0.006
1365,-0.017
1366,-0.032
1367,-0.032
1368,-0.045
1369,-0.06
1370,-0.055
1371,-0.067
1372,-0.079
1373,-0.084
1374,-0.083
1375,-0.08800000000000001
1376,-0.097
1377,-0.08900000000000001
1378,-0.087
1379,-0.093
1380,-0.084
1381,-0.07
1382,-0.08
1383,-0.081
1384,-0.07200000000000001
1385,-0.068
1386,-0.069
1387,-0.057
1388,-0.064
1389,-0.077
1390,-0.07
1391,-0.069
1392,-0.065
1393,-0.066
1394,-0.055
1395,-0.075
1396,-0.073
1397,-0.068
1398,-0.064
1399,-0.07
1400,-0.068
1401,-0.067
1402,-0.077
1403,-0.079
1404,-0.073
1405,-0.08
1406,-0.08800000000000001
1407,-0.073
1408,-0.073
1409,-0.085
1410,-0.08800000000000001
1411,-0.08
1412,-0.094
1413,-0.095
1414,-0.078
1415,-0.08
1416,-0.08900000000000001
1417,-0.086
1418,-0.079
1419,-0.085
1420,-0.076
1421,-0.064
1422,-0.043
1423,-0.009000000000000001
1424,0.035
1425,0.034
1426,0.018000000000000002
1427,0.026
1428,0.056
1429,0.068
1430,0.095
1431,0.092
1432,0.05
1433,0.033
1434,0.028
1435,0.014
1436,-0.017
1437,-0.044
1438,-0.051
1439,-0.086
1440,-0.08900000000000001
1441,-0.087
1442,-0.1
1443,-0.116
1444,-0.108
1445,-0.092
1446,-0.1
1447,-0.095
1448,-0.077
1449,-0.09
1450,-0.094
1451,-0.084
1452,-0.077
1453,-0.08
1454,-0.07400000000000001
1455,-0.062
1456,-0.06
1457,-0.053
1458,-0.039
1459,-0.069
1460,-0.1
1461,-0.08199999999999999
1462,-0.032
1463,0.048
1464,0.199
1465,0.381
1466,0.517
1467,0.7070000000000001
1468,0.898
1469,0.8220000000000001
1470,0.625
1471,0.32299999999999995
1472,0.011
1473,-0.26
1474,-0.3670000000000001
1475,-0.316
1476,-0.243
1477,-0.139
1478,-0.044
1479,-0.016
1480,-0.022
1481,-0.017
1482,-0.01
1483,-0.015
1484,-0.03
1485,-0.013
1486,-0.013
1487,0.003
1488,0.016
1489,0.008
1490,0.013
1491,0.032
1492,0.036000000000000004
1493,0.034
1494,0.032
1495,0.057
1496,0.061
1497,0.059
1498,0.065
1499,0.071
1500,0.077
1501,0.083
1502,0.094
1503,0.09
1504,0.107
1505,0.117
1506,0.109
1507,0.11
1508,0.13
1509,0.14
1510,0.13
1511,0.129
1512,0.142
1513,0.14400000000000002
1514,0.14300000000000002
1515,0.145
1516,0.146
1517,0.14
1518,0.15
1519,0.14
1520,0.13
1521,0.14
1522,0.142
1523,0.123
1524,0.115
1525,0.123
1526,0.112
1527,0.08900000000000001
1528,0.096
1529,0.094
1530,0.081
1531,0.07200000000000001
1532,0.079
1533,0.067
1534,0.066
1535,0.067
1536,0.055
1537,0.046
1538,0.05
1539,0.051
1540,0.028
1541,0.022
1542,0.025
1543,0.012
1544,-0.003
1545,-0.006
1546,-0.005
1547,-0.015
1548,-0.011
1549,-0.005
1550,-0.013
1551,-0.018000000000000002
1552,-0.008
1553,-0.01
1554,-0.016
1555,-0.004
1556,0.0
1557,-0.01
1558,-0.003
1559,0.003
1560,0.001
1561,-0.001
1562,0.012
1563,0.016
1564,-0.005
1565,0.006
1566,0.006
1567,-0.004
1568,0.0
1569,0.009000000000000001
1570,-0.006999999999999999
1571,-0.001
1572,0.003
1573,0.003
1574,-0.01
1575,-0.011
1576,-0.001
1577,-0.013
1578,-0.012
1579,-0.015
1580,-0.019
1581,-0.032
1582,-0.018000000000000002
1583,-0.014
1584,-0.028
1585,-0.028
1586,-0.008
1587,-0.029
1588,-0.027000000000000003
1589,-0.021
1590,-0.024
1591,0.013
1592,0.06
1593,0.08900000000000001
1594,0.08199999999999999
1595,0.083
1596,0.07400000000000001
1597,0.08800000000000001
1598,0.12
1599,0.149
1600,0.126
1601,0.083
1602,0.071
1603,0.071
1604,0.051
1605,0.016
1606,-0.011
1607,-0.027000000000000003
1608,-0.056
1609,-0.056
1610,-0.073
1611,-0.084
1612,-0.078
1613,-0.062
1614,-0.08199999999999999
1615,-0.09
1616,-0.068
1617,-0.078
1618,-0.08
1619,-0.071
1620,-0.06
1621,-0.069
1622,-0.063
1623,-0.055
1624,-0.06
1625,-0.061
1626,-0.039
1627,-0.032
1628,-0.069
1629,-0.08
1630,-0.068
1631,-0.022
1632,0.077
1633,0.236
1634,0.377
1635,0.489
1636,0.696
1637,0.8420000000000001
1638,0.732
1639,0.603
1640,0.245
1641,-0.116
1642,-0.396
1643,-0.4
1644,-0.275
1645,-0.147
1646,-0.035
1647,-0.003
1648,-0.01
1649,-0.015
1650,-0.019
1651,-0.01
1652,-0.017
1653,-0.012
1654,-0.004
1655,-0.02
1656,0.01
1657,0.001
1658,-0.002
1659,0.011
1660,0.029
1661,0.022
1662,0.006999999999999999
1663,0.034
1664,0.029
1665,0.042
1666,0.049
1667,0.065
1668,0.048
1669,0.053
1670,0.059
1671,0.058
1672,0.064
1673,0.078
1674,0.076
1675,0.073
1676,0.087
1677,0.106
1678,0.094
1679,0.105
1680,0.133
1681,0.087
1682,0.095
1683,0.098
1684,0.109
1685,0.101
1686,0.112
1687,0.113
1688,0.092
1689,0.08900000000000001
1690,0.101
1691,0.1
1692,0.07200000000000001
1693,0.076
1694,0.073
1695,0.063
1696,0.041
1697,0.05
1698,0.029
1699,0.029
1700,0.019
1701,0.019
1702,0.004
1703,0.022
1704,0.013
1705,0.0
1706,-0.019
1707,-0.0
1708,-0.028
1709,-0.043
1710,-0.046
1711,-0.047
1712,-0.081
1713,-0.076
1714,-0.08
1715,-0.092
1716,-0.087
1717,-0.087
1718,-0.087
1719,-0.08199999999999999
1720,-0.077
1721,-0.084
1722,-0.095
1723,-0.07200000000000001
1724,-0.071
1725,-0.079
1726,-0.08199999999999999
1727,-0.077
1728,-0.08
1729,-0.078
1730,-0.056
1731,-0.07200000000000001
1732,-0.07400000000000001
1733,-0.05
1734,-0.068
1735,-0.07400000000000001
1736,-0.081
1737,-0.069
1738,-0.069
1739,-0.08199999999999999
1740,-0.067
1741,-0.066
1742,-0.079
1743,-0.095
1744,-0.073
1745,-0.083
1746,-0.083
1747,-0.083
1748,-0.08800000000000001
1749,-0.094
1750,-0.085
1751,-0.09
1752,-0.08900000000000001
1753,-0.083
1754,-0.085
1755,-0.093
1756,-0.107
1757,-0.08900000000000001
1758,-0.08
1759,-0.087
1760,-0.087
1761,-0.033
1762,-0.008
1763,0.026
1764,0.039
1765,0.014
1766,0.012
1767,0.045
1768,0.08
1769,0.081
1770,0.053
1771,0.03
1772,-0.001
1773,0.008
1774,-0.011
1775,-0.065
1776,-0.087
1777,-0.103
1778,-0.116
1779,-0.126
1780,-0.136
1781,-0.142
1782,-0.14800000000000002
1783,-0.15
1784,-0.136
1785,-0.14
1786,-0.149
1787,-0.132
1788,-0.133
1789,-0.132
1790,-0.138
1791,-0.123
1792,-0.135
1793,-0.134
1794,-0.111
1795,-0.115
1796,-0.109
1797,-0.116
1798,-0.134
1799,-0.159
1800,-0.145
1801,-0.064
1802,0.029
1803,0.193
1804,0.325
1805,0.477
1806,0.696
1807,0.784
1808,0.695
1809,0.495
1810,0.101
1811,-0.242
1812,-0.462
1813,-0.444
1814,-0.271
1815,-0.131
1816,-0.085
1817,-0.06
1818,-0.069
1819,-0.083
1820,-0.106
1821,-0.08199999999999999
1822,-0.075
1823,-0.085
1824,-0.07
1825,-0.048
1826,-0.069
1827,-0.071
1828,-0.061
1829,-0.052000000000000005
1830,-0.042
1831,-0.035
1832,-0.03
1833,-0.043
1834,-0.029
1835,-0.011
1836,-0.025
1837,-0.015
1838,0.002
1839,0.008
1840,0.001
1841,0.014
1842,0.031
1843,0.018000000000000002
1844,0.027000000000000003
1845,0.033
1846,0.054000000000000006
1847,0.051
