,Resting_ECG
844,0.14800000000000002
845,0.154
846,0.132
847,0.142
848,0.17
849,0.182
850,0.182
851,0.174
852,0.189
853,0.201
854,0.192
855,0.181
856,0.18
857,0.204
858,0.203
859,0.2
860,0.198
861,0.198
862,0.213
863,0.204
864,0.203
865,0.201
866,0.214
867,0.207
868,0.191
869,0.203
870,0.196
871,0.184
872,0.166
873,0.162
874,0.16399999999999998
875,0.157
876,0.142
877,0.133
878,0.134
879,0.125
880,0.101
881,0.08800000000000001
882,0.106
883,0.104
884,0.08
885,0.068
886,0.08
887,0.08199999999999999
888,0.07
889,0.048
890,0.036000000000000004
891,0.033
892,0.027000000000000003
893,0.008
894,-0.004
895,-0.019
896,-0.032
897,-0.046
898,-0.057
899,-0.058
900,-0.06
901,-0.073
902,-0.081
903,-0.086
904,-0.079
905,-0.08199999999999999
906,-0.095
907,-0.08199999999999999
908,-0.08
909,-0.086
910,-0.102
911,-0.1
912,-0.09
913,-0.086
914,-0.091
915,-0.09
916,-0.086
917,-0.075
918,-0.07200000000000001
919,-0.07200000000000001
920,-0.065
921,-0.065
922,-0.07
923,-0.069
924,-0.077
925,-0.081
926,-0.069
927,-0.059
928,-0.071
929,-0.07400000000000001
930,-0.084
931,-0.08800000000000001
932,-0.09
933,-0.08800000000000001
934,-0.07200000000000001
935,-0.07400000000000001
936,-0.09
937,-0.076
938,-0.078
939,-0.059
940,-0.021
941,-0.021
942,-0.028
943,-0.036000000000000004
944,-0.034
945,-0.021
946,0.006999999999999999
947,0.002
948,0.002
949,0.001
950,-0.018000000000000002
951,-0.012
952,-0.017
953,0.003
954,0.019
955,0.005
956,-0.009000000000000001
957,-0.022
958,-0.066
959,-0.097
960,-0.112
961,-0.125
962,-0.13
963,-0.135
964,-0.127
965,-0.132
966,-0.13
967,-0.13
968,-0.119
969,-0.111
970,-0.104
971,-0.108
972,-0.097
973,-0.08800000000000001
974,-0.085
975,-0.08
976,-0.017
977,0.052000000000000005
978,0.175
979,0.32299999999999995
980,0.416
981,0.375
982,0.223
983,0.101
984,-0.163
985,-0.525
986,-0.831
987,-1.024
988,-1.069
989,-0.924
990,-0.6609999999999999
991,-0.44
992,-0.258
993,-0.102
994,0.001
995,0.071
996,0.106
997,0.127
998,0.151
999,0.16399999999999998
1000,0.16
1001,0.16
1002,0.166
1003,0.184
1004,0.19
1005,0.182
1006,0.188
1007,0.197
1008,0.204
1009,0.198
1010,0.196
1011,0.206
1012,0.21
1013,0.209
1014,0.195
1015,0.209
1016,0.221
1017,0.22
1018,0.215
1019,0.214
1020,0.227
1021,0.231
1022,0.225
1023,0.225
1024,0.23
1025,0.234
1026,0.225
1027,0.217
1028,0.229
1029,0.228
1030,0.211
1031,0.192
1032,0.183
1033,0.18
1034,0.17
1035,0.151
1036,0.14400000000000002
1037,0.138
1038,0.129
1039,0.114
1040,0.104
1041,0.106
1042,0.105
1043,0.1
1044,0.098
1045,0.087
1046,0.083
1047,0.077
1048,0.065
1049,0.058
1050,0.054000000000000006
1051,0.046
1052,0.031
1053,0.016
1054,0.004
1055,-0.009000000000000001
1056,-0.02
1057,-0.029
1058,-0.034
1059,-0.034
1060,-0.043
1061,-0.054000000000000006
1062,-0.061
1063,-0.061
1064,-0.057
1065,-0.054000000000000006
1066,-0.05
1067,-0.04
1068,-0.048
1069,-0.057
1070,-0.05
1071,-0.046
1072,-0.041
1073,-0.038
1074,-0.034
1075,-0.04
1076,-0.036000000000000004
1077,-0.035
1078,-0.026
1079,-0.03
1080,-0.027000000000000003
1081,-0.025
1082,-0.034
1083,-0.031
1084,-0.031
1085,-0.031
1086,-0.033
1087,-0.032
1088,-0.033
1089,-0.039
1090,-0.035
1091,-0.032
1092,-0.037000000000000005
1093,-0.042
1094,-0.042
1095,-0.047
1096,-0.054000000000000006
1097,-0.058
1098,-0.046
1099,-0.04
1100,-0.013
1101,0.022
1102,0.022
1103,0.002
1104,-0.004
1105,-0.003
1106,0.011
1107,0.023
1108,0.011
1109,0.012
1110,0.01
1111,0.003
1112,0.005
1113,0.034
1114,0.09
1115,0.08800000000000001
1116,0.052000000000000005
1117,0.004
1118,-0.05
1119,-0.097
1120,-0.12
1121,-0.136
1122,-0.14400000000000002
1123,-0.14300000000000002
1124,-0.133
1125,-0.125
1126,-0.129
1127,-0.124
1128,-0.115
1129,-0.107
1130,-0.107
1131,-0.111
1132,-0.106
1133,-0.09
1134,-0.08800000000000001
1135,-0.09
1136,-0.062
1137,0.016
1138,0.104
1139,0.224
1140,0.343
1141,0.415
1142,0.361
1143,0.225
1144,0.097
1145,-0.246
1146,-0.599
1147,-0.8759999999999999
1148,-1.011
1149,-0.984
1150,-0.772
1151,-0.555
1152,-0.38
1153,-0.205
1154,-0.073
1155,0.011
1156,0.065
1157,0.095
1158,0.121
1159,0.168
1160,0.227
1161,0.271
1162,0.264
1163,0.221
1164,0.153
1165,0.108
1166,0.103
1167,0.138
1168,0.16
1169,0.179
1170,0.202
1171,0.226
1172,0.23
1173,0.199
1174,0.163
1175,0.16699999999999998
1176,0.182
1177,0.193
1178,0.184
1179,0.19
1180,0.203
1181,0.203
1182,0.201
1183,0.2
1184,0.205
1185,0.211
1186,0.203
1187,0.196
1188,0.202
1189,0.211
1190,0.203
1191,0.189
1192,0.183
1193,0.17600000000000002
1194,0.159
1195,0.133
1196,0.123
1197,0.118
1198,0.122
1199,0.105
1200,0.1
1201,0.096
1202,0.091
1203,0.087
1204,0.079
1205,0.081
1206,0.087
1207,0.08
1208,0.067
1209,0.055
1210,0.054000000000000006
1211,0.052000000000000005
1212,0.038
1213,0.023
1214,0.006999999999999999
1215,-0.006999999999999999
1216,-0.025
1217,-0.04
1218,-0.044
1219,-0.046
1220,-0.06
1221,-0.071
1222,-0.073
1223,-0.063
1224,-0.064
1225,-0.078
1226,-0.07200000000000001
1227,-0.07400000000000001
1228,-0.075
1229,-0.07400000000000001
1230,-0.078
1231,-0.065
1232,-0.06
1233,-0.062
1234,-0.063
1235,-0.066
1236,-0.059
1237,-0.071
1238,-0.069
1239,-0.068
1240,-0.063
1241,-0.065
1242,-0.062
1243,-0.068
1244,-0.06
1245,-0.062
1246,-0.065
1247,-0.073
1248,-0.078
1249,-0.068
1250,-0.067
1251,-0.07400000000000001
1252,-0.075
1253,-0.051
1254,0.006999999999999999
1255,-0.003
1256,-0.009000000000000001
1257,-0.043
1258,-0.078
1259,-0.104
1260,-0.08
1261,-0.054000000000000006
1262,0.003
1263,0.021
1264,-0.021
1265,-0.043
1266,-0.068
1267,-0.079
1268,-0.063
1269,-0.061
1270,0.034
1271,0.053
1272,0.058
1273,0.066
1274,0.067
1275,0.076
1276,0.16399999999999998
1277,0.101
1278,-0.039
1279,-0.201
1280,-0.3
1281,-0.318
1282,-0.28300000000000003
1283,-0.243
1284,-0.225
1285,-0.2
1286,-0.171
1287,-0.123
1288,-0.101
1289,-0.08
1290,-0.064
1291,0.024
1292,0.199
1293,0.238
1294,0.06
1295,-0.17
1296,-0.332
1297,-0.341
1298,-0.218
1299,0.002
1300,0.205
1301,0.331
1302,0.396
1303,0.297
1304,0.16899999999999998
1305,-0.01
1306,-0.361
1307,-0.6459999999999999
1308,-0.858
1309,-1.004
1310,-0.987
1311,-0.745
1312,-0.463
1313,-0.278
1314,-0.103
1315,0.077
1316,0.133
1317,0.077
1318,0.009000000000000001
1319,-0.017
1320,-0.002
1321,0.021
1322,0.025
1323,0.053
1324,0.098
1325,0.166
1326,0.218
1327,0.224
1328,0.188
1329,0.155
1330,0.201
1331,0.223
1332,0.236
1333,0.221
1334,0.205
1335,0.172
1336,0.18
1337,0.177
1338,0.189
1339,0.229
1340,0.32
1341,0.343
1342,0.285
1343,0.233
1344,0.305
1345,0.618
1346,0.62
1347,0.317
1348,-0.043
1349,-0.16
1350,-0.131
1351,-0.046
1352,0.019
1353,0.029
1354,0.04
1355,0.08
1356,0.105
1357,0.095
1358,0.07400000000000001
1359,0.081
1360,0.102
1361,0.118
1362,0.098
1363,0.13
1364,0.134
1365,0.128
1366,0.08900000000000001
1367,0.1
1368,0.16899999999999998
1369,0.197
1370,0.146
1371,0.049
1372,0.001
1373,-0.01
1374,0.013
1375,0.046
1376,-0.005
1377,-0.094
1378,-0.168
1379,-0.195
1380,-0.173
1381,-0.119
1382,-0.076
1383,-0.077
1384,-0.009000000000000001
1385,0.058
1386,0.063
1387,0.05
1388,-0.02
1389,-0.061
1390,-0.078
1391,-0.093
1392,-0.108
1393,-0.117
1394,-0.087
1395,-0.076
1396,-0.051
1397,-0.006999999999999999
1398,0.062
1399,0.012
1400,-0.053
1401,-0.091
1402,-0.077
1403,-0.078
1404,-0.063
1405,-0.016
1406,0.013
1407,0.061
1408,0.029
1409,-0.003
1410,0.021
1411,0.132
1412,0.181
1413,-0.008
1414,-0.179
1415,-0.206
1416,-0.162
1417,-0.113
1418,-0.066
1419,-0.054000000000000006
1420,-0.065
1421,-0.051
1422,-0.013
1423,-0.012
1424,0.004
1425,0.059
1426,0.073
1427,0.09
1428,0.065
1429,0.006
1430,-0.021
1431,0.065
1432,0.226
1433,0.261
1434,0.129
1435,-0.035
1436,-0.117
1437,-0.081
1438,-0.103
1439,-0.174
1440,-0.262
1441,-0.287
1442,-0.231
1443,-0.152
1444,-0.121
1445,-0.134
1446,-0.122
1447,-0.085
1448,-0.066
1449,-0.097
1450,-0.116
1451,-0.077
1452,-0.063
1453,-0.067
1454,-0.059
1455,0.067
1456,0.16699999999999998
1457,0.251
1458,0.334
1459,0.413
1460,0.467
1461,0.365
1462,0.29600000000000004
1463,0.102
1464,-0.31
1465,-0.662
1466,-0.923
1467,-1.038
1468,-0.98
1469,-0.764
1470,-0.561
1471,-0.43
1472,-0.28300000000000003
1473,-0.122
1474,0.034
1475,0.118
1476,0.16899999999999998
1477,0.199
1478,0.207
1479,0.14400000000000002
1480,0.077
1481,0.08199999999999999
1482,0.094
1483,0.092
1484,0.115
1485,0.197
1486,0.265
1487,0.28
1488,0.251
1489,0.205
1490,0.228
1491,0.257
1492,0.314
1493,0.235
1494,0.134
1495,0.057
1496,0.04
1497,0.097
1498,0.191
1499,0.197
1500,0.155
1501,0.127
1502,0.177
1503,0.239
1504,0.258
1505,0.22
1506,0.204
1507,0.18
1508,0.145
1509,0.127
1510,0.141
1511,0.165
1512,0.163
1513,0.14300000000000002
1514,0.124
1515,0.136
1516,0.139
1517,0.119
1518,0.098
1519,0.103
1520,0.112
1521,0.102
1522,0.085
1523,0.08900000000000001
1524,0.106
1525,0.08900000000000001
1526,0.058
1527,0.052000000000000005
1528,0.081
1529,0.12
1530,0.177
1531,0.147
1532,0.078
1533,-0.027000000000000003
1534,-0.107
1535,-0.115
1536,-0.08199999999999999
1537,-0.066
1538,-0.08199999999999999
1539,-0.1
1540,-0.08199999999999999
1541,-0.054000000000000006
1542,-0.053
1543,-0.07
1544,-0.061
1545,-0.039
1546,-0.028
1547,-0.043
1548,-0.054000000000000006
1549,-0.034
1550,0.022
1551,0.048
1552,0.08800000000000001
1553,0.098
1554,0.035
1555,-0.073
1556,-0.149
1557,-0.15
1558,-0.12
1559,-0.079
1560,-0.064
1561,-0.048
1562,-0.022
1563,-0.029
1564,-0.048
1565,-0.052000000000000005
1566,-0.041
1567,-0.027000000000000003
1568,-0.028
1569,-0.037000000000000005
1570,-0.046
1571,-0.047
1572,-0.039
1573,-0.046
1574,-0.044
1575,-0.036000000000000004
1576,-0.029
1577,-0.036000000000000004
1578,-0.023
1579,0.03
1580,0.059
1581,0.058
1582,0.048
1583,0.031
1584,0.063
1585,0.038
1586,0.014
1587,-0.017
1588,-0.028
1589,-0.038
1590,-0.042
1591,-0.022
1592,-0.01
1593,-0.001
1594,-0.012
1595,0.022
1596,0.002
1597,-0.042
1598,-0.091
1599,-0.126
1600,-0.139
1601,-0.133
1602,-0.109
1603,-0.086
1604,-0.06
1605,-0.066
1606,-0.1
1607,-0.142
1608,-0.155
1609,-0.156
1610,-0.145
1611,-0.121
1612,-0.096
1613,-0.058
1614,-0.028
1615,0.041
1616,0.08900000000000001
1617,0.174
1618,0.303
1619,0.359
1620,0.325
1621,0.149
1622,-0.005
1623,-0.21600000000000005
1624,-0.5660000000000001
1625,-0.84
1626,-1.0490000000000002
1627,-1.105
1628,-0.993
1629,-0.716
1630,-0.506
1631,-0.332
1632,-0.166
1633,-0.033
1634,0.048
1635,0.157
1636,0.192
1637,0.195
1638,0.155
1639,0.138
1640,0.124
1641,0.154
1642,0.198
1643,0.198
1644,0.185
1645,0.177
1646,0.195
1647,0.184
1648,0.17
1649,0.18
1650,0.2
1651,0.2
1652,0.194
1653,0.197
1654,0.21600000000000005
1655,0.221
1656,0.211
1657,0.209
1658,0.229
1659,0.241
1660,0.234
1661,0.224
1662,0.225
1663,0.238
1664,0.227
1665,0.214
1666,0.205
1667,0.231
1668,0.268
1669,0.26
1670,0.227
1671,0.184
1672,0.139
1673,0.104
1674,0.095
1675,0.108
1676,0.108
1677,0.096
1678,0.111
1679,0.103
1680,0.104
1681,0.079
1682,0.041
1683,0.029
1684,0.048
1685,0.047
1686,0.03
1687,0.023
1688,0.025
1689,0.026
1690,0.003
1691,-0.027000000000000003
1692,-0.04
1693,-0.052000000000000005
1694,-0.034
1695,-0.038
1696,-0.025
1697,-0.033
1698,-0.062
1699,-0.107
1700,-0.142
1701,-0.14400000000000002
1702,-0.156
1703,-0.155
1704,-0.151
1705,-0.133
1706,-0.124
1707,-0.131
1708,-0.129
1709,-0.117
1710,-0.101
1711,-0.103
1712,-0.111
1713,-0.105
1714,-0.094
1715,-0.096
1716,-0.101
1717,-0.096
1718,-0.08
1719,-0.083
1720,-0.092
1721,-0.093
1722,-0.078
1723,-0.07200000000000001
1724,-0.081
1725,-0.08199999999999999
1726,-0.083
1727,-0.085
1728,-0.091
1729,-0.099
1730,-0.095
1731,-0.083
1732,-0.08199999999999999
1733,-0.091
1734,-0.092
1735,-0.085
1736,-0.081
1737,-0.091
1738,-0.091
1739,-0.08199999999999999
1740,-0.08
1741,-0.067
1742,-0.031
1743,-0.02
1744,-0.036000000000000004
1745,-0.052000000000000005
1746,-0.055
1747,-0.026
1748,0.002
1749,-0.01
1750,-0.016
1751,-0.02
1752,-0.032
1753,-0.032
1754,-0.027000000000000003
1755,-0.011
1756,-0.004
1757,-0.012
1758,-0.03
1759,-0.057
1760,-0.087
1761,-0.106
1762,-0.129
1763,-0.147
1764,-0.147
1765,-0.13699999999999998
1766,-0.135
1767,-0.139
1768,-0.135
1769,-0.126
1770,-0.118
1771,-0.116
1772,-0.118
1773,-0.106
1774,-0.093
1775,-0.085
1776,-0.077
1777,-0.048
1778,0.039
1779,0.117
1780,0.239
1781,0.34
1782,0.342
1783,0.209
1784,-0.006999999999999999
1785,-0.128
1786,-0.39
1787,-0.7070000000000001
1788,-0.971
1789,-1.146
1790,-1.139
1791,-0.916
1792,-0.639
1793,-0.387
1794,-0.165
1795,-0.016
1796,0.07400000000000001
1797,0.13
1798,0.161
1799,0.183
1800,0.214
1801,0.223
1802,0.223
1803,0.217
1804,0.227
1805,0.237
1806,0.231
1807,0.229
1808,0.239
1809,0.247
1810,0.243
1811,0.237
1812,0.241
1813,0.249
1814,0.249
1815,0.24
1816,0.237
1817,0.244
1818,0.248
1819,0.246
1820,0.243
1821,0.255
1822,0.264
1823,0.266
1824,0.266
1825,0.271
1826,0.276
1827,0.274
1828,0.269
1829,0.262
1830,0.263
1831,0.258
1832,0.253
1833,0.243
1834,0.242
1835,0.233
1836,0.223
1837,0.212
1838,0.201
1839,0.199
1840,0.185
1841,0.177
1842,0.17600000000000002
1843,0.172
1844,0.166
1845,0.149
1846,0.14
1847,0.139
1848,0.131
1849,0.12
1850,0.105
1851,0.096
1852,0.087
1853,0.07200000000000001
1854,0.054000000000000006
1855,0.042
1856,0.03
1857,0.019
1858,0.005
1859,-0.004
1860,-0.013
1861,-0.021
1862,-0.033
1863,-0.04
1864,-0.039
