,Resting_ECG
1004,-0.036000000000000004
1005,-0.037000000000000005
1006,-0.031
1007,-0.027000000000000003
1008,-0.027000000000000003
1009,-0.021
1010,-0.015
1011,-0.011
1012,-0.005
1013,0.005
1014,0.003
1015,0.006999999999999999
1016,0.034
1017,0.065
1018,0.064
1019,0.109
1020,0.227
1021,0.358
1022,0.55
1023,0.831
1024,1.09
1025,1.2009999999999998
1026,1.18
1027,1.123
1028,1.028
1029,0.787
1030,0.465
1031,0.099
1032,-0.18
1033,-0.263
1034,-0.233
1035,-0.181
1036,-0.157
1037,-0.161
1038,-0.157
1039,-0.153
1040,-0.154
1041,-0.17
1042,-0.17600000000000002
1043,-0.159
1044,-0.156
1045,-0.163
1046,-0.161
1047,-0.153
1048,-0.152
1049,-0.145
1050,-0.141
1051,-0.141
1052,-0.129
1053,-0.116
1054,-0.12
1055,-0.12
1056,-0.105
1057,-0.092
1058,-0.098
1059,-0.096
1060,-0.079
1061,-0.07400000000000001
1062,-0.083
1063,-0.078
1064,-0.07200000000000001
1065,-0.075
1066,-0.073
1067,-0.066
1068,-0.065
1069,-0.057
1070,-0.038
1071,-0.045
1072,-0.044
1073,-0.028
1074,-0.018000000000000002
1075,-0.027000000000000003
1076,-0.023
1077,-0.006
1078,0.001
1079,-0.003
1080,-0.002
1081,-0.0
1082,-0.008
1083,0.0
1084,0.006999999999999999
1085,0.013
1086,0.021
1087,0.021
1088,0.006999999999999999
1089,0.002
1090,0.009000000000000001
1091,0.006
1092,-0.008
1093,-0.011
1094,-0.01
1095,-0.014
1096,-0.021
1097,-0.03
1098,-0.033
1099,-0.028
1100,-0.043
1101,-0.053
1102,-0.07
1103,-0.077
1104,-0.081
1105,-0.102
1106,-0.102
1107,-0.099
1108,-0.107
1109,-0.14
1110,-0.155
1111,-0.163
1112,-0.182
1113,-0.171
1114,-0.161
1115,-0.174
1116,-0.18
1117,-0.16699999999999998
1118,-0.163
1119,-0.165
1120,-0.152
1121,-0.145
1122,-0.14800000000000002
1123,-0.142
1124,-0.132
1125,-0.125
1126,-0.128
1127,-0.101
1128,-0.093
1129,-0.106
1130,-0.092
1131,-0.086
1132,-0.08199999999999999
1133,-0.073
1134,-0.068
1135,-0.05
1136,-0.057
1137,-0.053
1138,-0.04
1139,-0.047
1140,-0.045
1141,-0.04
1142,-0.04
1143,-0.052000000000000005
1144,-0.032
1145,-0.012
1146,-0.03
1147,-0.032
1148,-0.024
1149,-0.022
1150,-0.026
1151,-0.022
1152,-0.038
1153,-0.038
1154,-0.041
1155,-0.037000000000000005
1156,-0.033
1157,-0.037000000000000005
1158,-0.012
1159,-0.026
1160,-0.029
1161,-0.018000000000000002
1162,-0.014
1163,-0.015
1164,-0.025
1165,-0.035
1166,-0.034
1167,-0.03
1168,-0.035
1169,-0.026
1170,-0.017
1171,-0.038
1172,-0.012
1173,-0.012
1174,0.002
1175,0.008
1176,-0.003
1177,0.009000000000000001
1178,0.022
1179,0.027000000000000003
1180,0.013
1181,-0.001
1182,-0.029
1183,-0.036000000000000004
1184,-0.012
1185,-0.0
1186,0.002
1187,-0.022
1188,0.011
1189,0.016
1190,0.012
1191,0.019
1192,0.041
1193,0.035
1194,0.009000000000000001
1195,0.009000000000000001
1196,0.01
1197,0.004
1198,0.015
1199,0.019
1200,0.009000000000000001
1201,0.016
1202,0.048
1203,0.061
1204,0.045
1205,0.032
1206,0.019
1207,0.059
1208,0.066
1209,0.066
1210,0.017
1211,0.013
1212,-0.009000000000000001
1213,-0.03
1214,-0.017
1215,-0.004
1216,0.009000000000000001
1217,0.02
1218,0.023
1219,0.043
1220,0.054000000000000006
1221,0.056
1222,0.066
1223,0.06
1224,0.071
1225,0.085
1226,0.079
1227,0.056
1228,0.035
1229,0.07
1230,0.097
1231,0.133
1232,0.108
1233,0.062
1234,0.038
1235,0.07
1236,0.103
1237,0.133
1238,0.131
1239,0.131
1240,0.123
1241,0.114
1242,0.103
1243,0.081
1244,0.062
1245,0.07
1246,0.061
1247,0.033
1248,0.027000000000000003
1249,0.023
1250,0.005
1251,-0.002
1252,0.004
1253,0.005
1254,-0.001
1255,-0.011
1256,-0.009000000000000001
1257,-0.005
1258,0.002
1259,0.001
1260,-0.002
1261,-0.009000000000000001
1262,0.003
1263,0.01
1264,-0.001
1265,0.002
1266,0.011
1267,0.003
1268,0.003
1269,0.026
1270,0.047
1271,0.05
1272,0.085
1273,0.175
1274,0.306
1275,0.493
1276,0.76
1277,1.051
1278,1.186
1279,1.205
1280,1.15
1281,1.054
1282,0.838
1283,0.537
1284,0.16899999999999998
1285,-0.125
1286,-0.262
1287,-0.243
1288,-0.182
1289,-0.152
1290,-0.16399999999999998
1291,-0.177
1292,-0.16699999999999998
1293,-0.16899999999999998
1294,-0.189
1295,-0.191
1296,-0.182
1297,-0.17600000000000002
1298,-0.181
1299,-0.18
1300,-0.17
1301,-0.161
1302,-0.16
1303,-0.16
1304,-0.162
1305,-0.149
1306,-0.133
1307,-0.14400000000000002
1308,-0.14400000000000002
1309,-0.127
1310,-0.125
1311,-0.135
1312,-0.128
1313,-0.116
1314,-0.109
1315,-0.104
1316,-0.098
1317,-0.096
1318,-0.08
1319,-0.069
1320,-0.069
1321,-0.07200000000000001
1322,-0.053
1323,-0.042
1324,-0.046
1325,-0.049
1326,-0.037000000000000005
1327,-0.032
1328,-0.034
1329,-0.037000000000000005
1330,-0.022
1331,-0.013
1332,-0.009000000000000001
1333,-0.003
1334,-0.005
1335,0.004
1336,0.012
1337,0.017
1338,0.008
1339,0.01
1340,0.015
1341,0.002
1342,-0.001
1343,0.002
1344,-0.0
1345,-0.012
1346,-0.009000000000000001
1347,-0.021
1348,-0.029
1349,-0.034
1350,-0.045
1351,-0.053
1352,-0.06
1353,-0.061
1354,-0.075
1355,-0.087
1356,-0.086
1357,-0.092
1358,-0.108
1359,-0.121
1360,-0.118
1361,-0.129
1362,-0.141
1363,-0.14
1364,-0.14400000000000002
1365,-0.154
1366,-0.154
1367,-0.156
1368,-0.16399999999999998
1369,-0.16
1370,-0.149
1371,-0.147
1372,-0.151
1373,-0.141
1374,-0.136
1375,-0.136
1376,-0.128
1377,-0.11
1378,-0.109
1379,-0.102
1380,-0.101
1381,-0.103
1382,-0.101
1383,-0.08900000000000001
1384,-0.08199999999999999
1385,-0.084
1386,-0.077
1387,-0.07200000000000001
1388,-0.067
1389,-0.065
1390,-0.053
1391,-0.053
1392,-0.055
1393,-0.054000000000000006
1394,-0.04
1395,-0.04
1396,-0.03
1397,-0.029
1398,-0.034
1399,-0.027000000000000003
1400,-0.024
1401,-0.025
1402,-0.039
1403,-0.035
1404,-0.031
1405,-0.039
1406,-0.037000000000000005
1407,-0.036000000000000004
1408,-0.043
1409,-0.043
1410,-0.039
1411,-0.041
1412,-0.045
1413,-0.047
1414,-0.042
1415,-0.047
1416,-0.048
1417,-0.041
1418,-0.042
1419,-0.043
1420,-0.041
1421,-0.04
1422,-0.047
1423,-0.044
1424,-0.037000000000000005
1425,-0.041
1426,-0.037000000000000005
1427,-0.031
1428,-0.025
1429,-0.033
1430,-0.027000000000000003
1431,-0.022
1432,-0.029
1433,-0.024
1434,-0.019
1435,-0.022
1436,-0.023
1437,-0.015
1438,-0.015
1439,-0.009000000000000001
1440,-0.006
1441,-0.003
1442,-0.001
1443,-0.006999999999999999
1444,0.0
1445,-0.011
1446,-0.015
1447,-0.011
1448,-0.01
1449,-0.02
1450,-0.017
1451,-0.012
1452,-0.006
1453,-0.006999999999999999
1454,-0.006
1455,-0.008
1456,-0.012
1457,-0.01
1458,-0.006999999999999999
1459,-0.01
1460,-0.006
1461,0.003
1462,-0.002
1463,-0.001
1464,0.009000000000000001
1465,0.014
1466,0.013
1467,0.012
1468,0.009000000000000001
1469,0.0
1470,0.002
1471,0.026
1472,0.057
1473,0.075
1474,0.077
1475,0.071
1476,0.06
1477,0.081
1478,0.11
1479,0.123
1480,0.102
1481,0.105
1482,0.097
1483,0.075
1484,0.064
1485,0.042
1486,0.023
1487,0.021
1488,0.014
1489,-0.003
1490,-0.023
1491,-0.021
1492,-0.03
1493,-0.037000000000000005
1494,-0.029
1495,-0.031
1496,-0.039
1497,-0.034
1498,-0.024
1499,-0.021
1500,-0.017
1501,-0.015
1502,-0.01
1503,-0.021
1504,-0.015
1505,-0.004
1506,-0.005
1507,0.004
1508,0.012
1509,0.016
1510,0.01
1511,0.023
1512,0.053
1513,0.054000000000000006
1514,0.08800000000000001
1515,0.192
1516,0.318
1517,0.52
1518,0.8
1519,1.088
1520,1.231
1521,1.207
1522,1.118
1523,1.128
1524,0.97
1525,0.648
1526,0.28600000000000003
1527,-0.038
1528,-0.183
1529,-0.202
1530,-0.184
1531,-0.156
1532,-0.161
1533,-0.158
1534,-0.13699999999999998
1535,-0.129
1536,-0.159
1537,-0.168
1538,-0.15
1539,-0.128
1540,-0.141
1541,-0.147
1542,-0.135
1543,-0.121
1544,-0.122
1545,-0.126
1546,-0.113
1547,-0.096
1548,-0.08800000000000001
1549,-0.095
1550,-0.094
1551,-0.07200000000000001
1552,-0.053
1553,-0.068
1554,-0.075
1555,-0.054000000000000006
1556,-0.035
1557,-0.044
1558,-0.046
1559,-0.031
1560,-0.023
1561,-0.022
1562,-0.022
1563,-0.019
1564,0.001
1565,0.006999999999999999
1566,-0.001
1567,-0.006
1568,0.006999999999999999
1569,0.018000000000000002
1570,0.015
1571,0.006
1572,0.023
1573,0.033
1574,0.03
1575,0.03
1576,0.041
1577,0.046
1578,0.047
1579,0.045
1580,0.036000000000000004
1581,0.039
1582,0.042
1583,0.03
1584,0.017
1585,0.031
1586,0.032
1587,0.017
1588,0.006999999999999999
1589,0.011
1590,0.004
1591,-0.01
1592,-0.021
1593,-0.02
1594,-0.022
1595,-0.03
1596,-0.04
1597,-0.053
1598,-0.054000000000000006
1599,-0.051
1600,-0.066
1601,-0.081
1602,-0.081
1603,-0.086
1604,-0.108
1605,-0.104
1606,-0.102
1607,-0.101
1608,-0.107
1609,-0.105
1610,-0.105
1611,-0.105
1612,-0.097
1613,-0.096
1614,-0.098
1615,-0.092
1616,-0.08199999999999999
1617,-0.086
1618,-0.084
1619,-0.07400000000000001
1620,-0.064
1621,-0.067
1622,-0.066
1623,-0.058
1624,-0.059
1625,-0.054000000000000006
1626,-0.052000000000000005
1627,-0.049
1628,-0.046
1629,-0.039
1630,-0.04
1631,-0.044
1632,-0.04
1633,-0.032
1634,-0.033
1635,-0.034
1636,-0.023
1637,-0.021
1638,-0.024
1639,-0.016
1640,-0.01
1641,-0.019
1642,-0.023
1643,-0.022
1644,-0.031
1645,-0.034
1646,-0.029
1647,-0.029
1648,-0.033
1649,-0.029
1650,-0.025
1651,-0.032
1652,-0.03
1653,-0.026
1654,-0.03
1655,-0.03
1656,-0.022
1657,-0.021
1658,-0.029
1659,-0.02
1660,-0.016
1661,-0.016
1662,-0.018000000000000002
1663,-0.016
1664,-0.016
1665,-0.013
1666,-0.01
1667,-0.011
1668,-0.011
1669,-0.006
1670,-0.001
1671,-0.003
1672,-0.001
1673,0.004
1674,0.01
1675,0.006999999999999999
1676,0.011
1677,0.016
1678,0.012
1679,0.015
1680,0.025
1681,0.021
1682,0.017
1683,0.021
1684,0.027000000000000003
1685,0.025
1686,0.025
1687,0.029
1688,0.02
1689,0.024
1690,0.035
1691,0.037000000000000005
1692,0.035
1693,0.044
1694,0.047
1695,0.042
1696,0.043
1697,0.043
1698,0.047
1699,0.048
1700,0.056
1701,0.047
1702,0.04
1703,0.041
1704,0.046
1705,0.042
1706,0.04
1707,0.042
1708,0.036000000000000004
1709,0.042
1710,0.08
1711,0.111
1712,0.105
1713,0.08900000000000001
1714,0.08199999999999999
1715,0.085
1716,0.113
1717,0.155
1718,0.149
1719,0.139
1720,0.138
1721,0.118
1722,0.1
1723,0.085
1724,0.075
1725,0.065
1726,0.05
1727,0.044
1728,0.03
1729,0.014
1730,0.004
1731,-0.006999999999999999
1732,-0.011
1733,-0.009000000000000001
1734,-0.005
1735,-0.006
1736,-0.011
1737,-0.01
1738,-0.015
1739,-0.024
1740,-0.015
1741,-0.01
1742,-0.015
1743,-0.012
1744,-0.006
1745,-0.008
1746,-0.005
1747,0.002
1748,0.004
1749,0.006999999999999999
1750,0.037000000000000005
1751,0.049
1752,0.087
1753,0.191
1754,0.327
1755,0.53
1756,0.81
1757,1.072
1758,1.1909999999999998
1759,1.163
1760,1.108
1761,0.995
1762,0.7490000000000001
1763,0.417
1764,0.066
1765,-0.205
1766,-0.297
1767,-0.25
1768,-0.193
1769,-0.184
1770,-0.185
1771,-0.18
1772,-0.185
1773,-0.193
1774,-0.198
1775,-0.206
1776,-0.207
1777,-0.198
1778,-0.208
1779,-0.22
1780,-0.212
1781,-0.2
1782,-0.203
1783,-0.208
1784,-0.202
1785,-0.192
1786,-0.194
1787,-0.19
1788,-0.181
1789,-0.174
1790,-0.16899999999999998
1791,-0.161
1792,-0.159
1793,-0.151
1794,-0.13699999999999998
1795,-0.129
1796,-0.129
1797,-0.119
1798,-0.101
1799,-0.099
1800,-0.093
1801,-0.08199999999999999
1802,-0.077
1803,-0.08800000000000001
1804,-0.094
1805,-0.097
1806,-0.105
1807,-0.105
1808,-0.107
1809,-0.115
1810,-0.115
1811,-0.106
1812,-0.114
1813,-0.121
1814,-0.114
1815,-0.103
1816,-0.107
1817,-0.105
1818,-0.098
1819,-0.091
1820,-0.091
1821,-0.092
1822,-0.097
1823,-0.101
1824,-0.101
1825,-0.098
1826,-0.106
