,Resting_ECG
280,-0.029
281,-0.03
282,-0.027000000000000003
283,-0.022
284,-0.022
285,-0.02
286,-0.016
287,-0.018000000000000002
288,-0.016
289,-0.014
290,-0.011
291,-0.006999999999999999
292,-0.006
293,-0.004
294,-0.004
295,-0.002
296,-0.001
297,0.002
298,0.001
299,0.01
300,0.01
301,0.011
302,0.014
303,0.016
304,0.014
305,0.016
306,0.019
307,0.017
308,0.016
309,0.017
310,0.018000000000000002
311,0.023
312,0.029
313,0.03
314,0.033
315,0.034
316,0.035
317,0.039
318,0.035
319,0.038
320,0.039
321,0.041
322,0.041
323,0.038
324,0.046
325,0.043
326,0.046
327,0.049
328,0.052000000000000005
329,0.05
330,0.06
331,0.067
332,0.067
333,0.073
334,0.08800000000000001
335,0.104
336,0.121
337,0.134
338,0.133
339,0.13
340,0.135
341,0.145
342,0.13699999999999998
343,0.125
344,0.126
345,0.112
346,0.094
347,0.085
348,0.07200000000000001
349,0.059
350,0.049
351,0.039
352,0.035
353,0.033
354,0.03
355,0.018000000000000002
356,0.011
357,0.014
358,0.017
359,0.013
360,0.013
361,0.018000000000000002
362,0.017
363,0.022
364,0.023
365,0.022
366,0.027000000000000003
367,0.034
368,0.031
369,0.032
370,0.031
371,0.025
372,0.049
373,0.125
374,0.233
375,0.355
376,0.519
377,0.633
378,0.742
379,0.7859999999999999
380,0.619
381,0.109
382,-0.406
383,-0.919
384,-1.139
385,-1.161
386,-0.985
387,-0.773
388,-0.517
389,-0.245
390,-0.03
391,0.086
392,0.14300000000000002
393,0.181
394,0.2
395,0.22
396,0.231
397,0.24
398,0.244
399,0.25
400,0.254
401,0.257
402,0.257
403,0.262
404,0.268
405,0.267
406,0.263
407,0.263
408,0.268
409,0.274
410,0.272
411,0.277
412,0.281
413,0.282
414,0.285
415,0.28600000000000003
416,0.293
417,0.298
418,0.301
419,0.297
420,0.304
421,0.309
422,0.313
423,0.317
424,0.322
425,0.332
426,0.333
427,0.33
428,0.339
429,0.335
430,0.33
431,0.331
432,0.315
433,0.308
434,0.297
435,0.277
436,0.26
437,0.239
438,0.221
439,0.203
440,0.175
441,0.156
442,0.13
443,0.101
444,0.071
445,0.034
446,0.005
447,-0.032
448,-0.069
449,-0.104
450,-0.133
451,-0.156
452,-0.181
453,-0.205
454,-0.235
455,-0.25
456,-0.266
457,-0.277
458,-0.289
459,-0.293
460,-0.294
461,-0.29600000000000004
462,-0.3
463,-0.3
464,-0.295
465,-0.29100000000000004
466,-0.29100000000000004
467,-0.289
468,-0.28800000000000003
469,-0.281
470,-0.284
471,-0.276
472,-0.275
473,-0.264
474,-0.257
475,-0.256
476,-0.237
477,-0.233
478,-0.22
479,-0.211
480,-0.203
481,-0.166
482,-0.108
483,-0.136
484,-0.15
485,-0.155
486,-0.175
487,-0.202
488,-0.235
489,-0.242
490,-0.225
491,-0.219
492,-0.192
493,-0.181
494,-0.173
495,-0.162
496,-0.151
497,-0.14300000000000002
498,-0.085
499,0.01
500,0.031
501,0.113
502,0.147
503,0.015
504,-0.14800000000000002
505,-0.285
506,-0.325
507,-0.306
508,-0.24
509,-0.213
510,-0.194
511,-0.191
512,-0.18
513,-0.141
514,-0.13699999999999998
515,-0.129
516,-0.134
517,-0.119
518,-0.117
519,-0.1
520,-0.115
521,-0.11
522,-0.102
523,-0.093
524,-0.106
525,-0.084
526,-0.069
527,-0.05
528,-0.048
529,-0.058
530,-0.048
531,-0.065
532,-0.077
533,-0.086
534,-0.078
535,-0.07
536,-0.066
537,-0.068
538,-0.054000000000000006
539,-0.048
540,-0.046
541,-0.047
542,-0.044
543,-0.044
544,-0.048
545,-0.055
546,-0.045
547,-0.041
548,-0.031
549,-0.047
550,-0.026
551,-0.023
552,-0.015
553,-0.025
554,-0.028
555,-0.018000000000000002
556,0.002
557,0.008
558,-0.001
559,0.012
560,0.004
561,0.005
562,-0.005
563,-0.012
564,-0.008
565,-0.005
566,-0.006
567,-0.002
568,0.002
569,0.016
570,0.014
571,0.008
572,0.01
573,0.034
574,0.021
575,0.015
576,0.01
577,0.019
578,0.026
579,0.015
580,0.026
581,0.043
582,0.021
583,0.026
584,0.033
585,0.057
586,0.056
587,0.023
588,0.011
589,0.005
590,0.01
591,0.022
592,0.032
593,0.037000000000000005
594,0.06
595,0.048
596,0.048
597,0.059
598,0.047
599,0.01
600,0.049
601,0.102
602,0.157
603,0.174
604,0.112
605,0.004
606,0.021
607,0.057
608,0.116
609,0.127
610,0.127
611,0.101
612,0.092
613,0.094
614,0.08199999999999999
615,0.116
616,0.117
617,0.096
618,0.087
619,0.07400000000000001
620,0.091
621,0.128
622,0.084
623,0.055
624,0.046
625,0.037000000000000005
626,0.006
627,0.01
628,0.016
629,0.03
630,0.024
631,0.025
632,0.01
633,-0.023
634,-0.044
635,-0.041
636,-0.02
637,-0.009000000000000001
638,0.034
639,0.043
640,0.027000000000000003
641,-0.008
642,0.003
643,0.061
644,0.112
645,0.27
646,0.439
647,0.602
648,0.6659999999999999
649,0.693
650,0.688
651,0.5820000000000001
652,0.145
653,-0.334
654,-0.8420000000000001
655,-1.077
656,-1.082
657,-0.901
658,-0.718
659,-0.513
660,-0.272
661,-0.043
662,0.08199999999999999
663,0.252
664,0.355
665,0.35600000000000004
666,0.213
667,0.102
668,0.086
669,0.122
670,0.16899999999999998
671,0.213
672,0.222
673,0.212
674,0.224
675,0.224
676,0.25
677,0.29
678,0.275
679,0.25
680,0.204
681,0.344
682,0.407
683,0.388
684,0.324
685,0.201
686,0.214
687,0.417
688,0.45
689,0.334
690,0.134
691,0.095
692,0.173
693,0.227
694,0.285
695,0.295
696,0.304
697,0.311
698,0.319
699,0.297
700,0.318
701,0.415
702,0.452
703,0.4
704,0.361
705,0.273
706,0.227
707,0.246
708,0.325
709,0.27
710,0.124
711,0.029
712,0.031
713,0.057
714,0.093
715,0.14
716,0.104
717,0.017
718,-0.012
719,0.014
720,0.046
721,0.057
722,0.035
723,-0.071
724,-0.231
725,-0.298
726,-0.28800000000000003
727,-0.16699999999999998
728,-0.23
729,-0.391
730,-0.494
731,-0.463
732,-0.396
733,-0.318
734,-0.257
735,-0.145
736,-0.07200000000000001
737,-0.21600000000000005
738,-0.405
739,-0.449
740,-0.392
741,-0.265
742,-0.17
743,-0.26
744,-0.342
745,-0.334
746,-0.239
747,-0.108
748,-0.134
749,-0.267
750,-0.334
751,-0.272
752,-0.243
753,-0.202
754,-0.116
755,-0.051
756,-0.073
757,-0.174
758,-0.25
759,-0.237
760,-0.203
761,-0.094
762,0.034
763,0.034
764,-0.139
765,-0.309
766,-0.297
767,-0.232
768,-0.131
769,0.004
770,0.054000000000000006
771,-0.086
772,-0.254
773,-0.229
774,-0.158
775,-0.11
776,-0.05
777,-0.07400000000000001
778,-0.174
779,-0.157
780,-0.084
781,-0.038
782,-0.023
783,-0.055
784,-0.121
785,-0.06
786,-0.028
787,-0.068
788,-0.119
789,-0.185
790,-0.187
791,-0.128
792,-0.048
793,-0.017
794,-0.093
795,-0.124
796,-0.129
797,-0.061
798,0.004
799,-0.049
800,-0.096
801,-0.086
802,0.038
803,0.196
804,0.274
805,0.08199999999999999
806,-0.157
807,-0.281
808,-0.242
809,-0.142
810,0.0
811,0.08
812,0.049
813,0.033
814,-0.034
815,-0.094
816,-0.121
817,-0.106
818,-0.013
819,0.069
820,0.031
821,0.013
822,0.067
823,0.122
824,0.016
825,-0.123
826,-0.096
827,-0.013
828,0.07400000000000001
829,0.115
830,0.079
831,0.015
832,-0.016
833,-0.021
834,0.016
835,0.106
836,0.16399999999999998
837,0.115
838,0.047
839,-0.044
840,-0.056
841,-0.09
842,-0.085
843,-0.038
844,0.006
845,0.057
846,0.057
847,0.03
848,0.026
849,0.067
850,0.065
851,0.041
852,0.08
853,0.16
854,0.107
855,-0.01
856,-0.061
857,-0.002
858,0.076
859,0.16899999999999998
860,0.087
861,0.028
862,-0.026
863,-0.038
864,-0.025
865,0.026
866,0.134
867,0.146
868,0.019
869,-0.035
870,-0.014
871,-0.001
872,0.021
873,0.081
874,0.183
875,0.155
876,0.1
877,0.067
878,0.145
879,0.198
880,0.219
881,0.212
882,0.118
883,0.016
884,0.003
885,0.057
886,0.14
887,0.243
888,0.187
889,0.056
890,-0.063
891,-0.104
892,-0.068
893,-0.044
894,0.023
895,0.065
896,0.107
897,0.06
898,0.105
899,0.051
900,-0.105
901,-0.14800000000000002
902,-0.116
903,-0.043
904,0.017
905,0.031
906,0.025
907,0.034
908,-0.017
909,-0.047
910,-0.014
911,0.006999999999999999
912,-0.003
913,0.032
914,0.171
915,0.35100000000000003
916,0.469
917,0.501
918,0.53
919,0.6859999999999999
920,0.779
921,0.595
922,0.052000000000000005
923,-0.518
924,-1.019
925,-1.143
926,-1.1
927,-0.889
928,-0.669
929,-0.431
930,-0.228
931,-0.04
932,0.096
933,0.177
934,0.132
935,0.127
936,0.161
937,0.184
938,0.218
939,0.261
940,0.232
941,0.16
942,0.132
943,0.16
944,0.188
945,0.228
946,0.23
947,0.21
948,0.21
949,0.232
950,0.24
951,0.224
952,0.226
953,0.243
954,0.25
955,0.241
956,0.236
957,0.253
958,0.294
959,0.262
960,0.247
961,0.266
962,0.277
963,0.276
964,0.257
965,0.267
966,0.28800000000000003
967,0.302
968,0.285
969,0.287
970,0.307
971,0.314
972,0.29
973,0.278
974,0.29
975,0.279
976,0.25
977,0.225
978,0.202
979,0.187
980,0.16699999999999998
981,0.142
982,0.128
983,0.114
984,0.086
985,0.036000000000000004
986,-0.003
987,-0.016
988,-0.038
989,-0.083
990,-0.098
991,-0.126
992,-0.142
993,-0.187
994,-0.227
995,-0.229
996,-0.239
997,-0.274
998,-0.309
999,-0.299
1000,-0.273
1001,-0.28
1002,-0.289
1003,-0.295
1004,-0.298
1005,-0.289
1006,-0.308
1007,-0.303
1008,-0.28
1009,-0.257
1010,-0.249
1011,-0.262
1012,-0.247
1013,-0.243
1014,-0.245
1015,-0.278
1016,-0.293
1017,-0.28300000000000003
1018,-0.264
1019,-0.258
1020,-0.249
1021,-0.228
1022,-0.214
1023,-0.223
1024,-0.218
1025,-0.208
1026,-0.194
1027,-0.185
1028,-0.17600000000000002
1029,-0.165
1030,-0.155
1031,-0.16699999999999998
1032,-0.17
1033,-0.156
1034,-0.087
1035,-0.014
1036,-0.045
1037,-0.097
1038,-0.141
1039,-0.159
1040,-0.179
1041,-0.103
1042,-0.091
1043,-0.081
1044,-0.11
1045,-0.171
1046,-0.202
1047,-0.215
1048,-0.211
1049,-0.13699999999999998
1050,-0.051
1051,-0.039
1052,-0.08900000000000001
1053,-0.149
1054,-0.171
1055,-0.157
1056,-0.095
1057,-0.079
1058,-0.054000000000000006
1059,-0.052000000000000005
1060,-0.08900000000000001
1061,-0.126
1062,-0.13699999999999998
1063,-0.106
1064,-0.086
1065,-0.045
1066,-0.02
1067,0.011
1068,-0.026
1069,-0.071
1070,-0.112
1071,-0.105
1072,-0.092
1073,-0.084
1074,-0.086
1075,-0.067
1076,-0.059
1077,-0.049
1078,-0.04
1079,-0.045
1080,-0.043
1081,-0.037000000000000005
1082,-0.026
1083,-0.029
1084,-0.03
1085,-0.027000000000000003
1086,-0.02
1087,-0.022
1088,-0.023
1089,-0.021
1090,-0.014
1091,-0.013
1092,-0.018000000000000002
1093,-0.014
1094,-0.017
1095,-0.009000000000000001
1096,-0.005
1097,-0.011
1098,-0.002
1099,0.013
1100,0.012
1101,0.002
1102,0.011
1103,0.015
1104,0.015
1105,0.023
1106,0.027000000000000003
1107,0.023
1108,0.031
1109,0.039
1110,0.045
1111,0.041
1112,0.043
1113,0.044
1114,0.051
1115,0.055
1116,0.063
1117,0.07400000000000001
1118,0.08900000000000001
1119,0.086
1120,0.1
1121,0.107
1122,0.117
1123,0.129
1124,0.14400000000000002
1125,0.14800000000000002
1126,0.14400000000000002
1127,0.161
1128,0.166
1129,0.158
1130,0.142
1131,0.133
1132,0.11
1133,0.103
1134,0.091
1135,0.085
1136,0.065
1137,0.055
1138,0.049
1139,0.045
1140,0.037000000000000005
1141,0.025
1142,0.023
1143,0.026
1144,0.032
1145,0.023
1146,0.022
1147,0.018000000000000002
1148,0.024
1149,0.021
1150,0.02
1151,0.018000000000000002
1152,0.022
1153,0.034
1154,0.041
1155,0.039
1156,0.035
1157,0.034
1158,0.029
1159,0.064
1160,0.16399999999999998
1161,0.26
1162,0.42
1163,0.591
1164,0.701
1165,0.845
1166,0.8109999999999999
1167,0.5579999999999999
1168,0.049
1169,-0.469
1170,-0.929
1171,-1.052
1172,-1.014
1173,-0.8809999999999999
1174,-0.7120000000000001
1175,-0.505
1176,-0.25
1177,-0.052000000000000005
1178,0.086
1179,0.146
1180,0.17600000000000002
1181,0.194
1182,0.224
1183,0.23
1184,0.229
1185,0.227
1186,0.249
1187,0.254
1188,0.252
1189,0.248
1190,0.255
1191,0.262
1192,0.264
1193,0.259
1194,0.264
1195,0.27
1196,0.271
1197,0.271
1198,0.263
1199,0.277
1200,0.281
1201,0.278
1202,0.278
1203,0.287
1204,0.29600000000000004
1205,0.29100000000000004
1206,0.29600000000000004
1207,0.307
1208,0.313
1209,0.314
1210,0.315
1211,0.321
1212,0.33
1213,0.327
1214,0.32299999999999995
1215,0.321
1216,0.329
1217,0.321
1218,0.313
1219,0.308
1220,0.298
1221,0.282
1222,0.263
1223,0.253
1224,0.239
1225,0.225
1226,0.191
1227,0.165
1228,0.142
1229,0.124
1230,0.093
1231,0.064
1232,0.026
1233,0.006999999999999999
1234,-0.029
1235,-0.062
1236,-0.095
1237,-0.11
1238,-0.133
1239,-0.163
1240,-0.184
1241,-0.206
1242,-0.218
1243,-0.23
1244,-0.243
1245,-0.255
1246,-0.256
1247,-0.266
1248,-0.27
1249,-0.27
1250,-0.265
1251,-0.267
1252,-0.267
1253,-0.265
1254,-0.263
1255,-0.254
1256,-0.254
1257,-0.242
1258,-0.24
1259,-0.232
1260,-0.23
1261,-0.231
1262,-0.225
1263,-0.212
1264,-0.212
1265,-0.215
1266,-0.21
1267,-0.195
1268,-0.196
1269,-0.188
1270,-0.185
1271,-0.173
1272,-0.171
1273,-0.16699999999999998
1274,-0.165
1275,-0.157
1276,-0.147
1277,-0.146
1278,-0.146
1279,-0.141
1280,-0.135
1281,-0.135
1282,-0.131
1283,-0.132
1284,-0.128
1285,-0.126
1286,-0.125
1287,-0.119
1288,-0.117
1289,-0.119
1290,-0.121
1291,-0.123
1292,-0.119
1293,-0.113
1294,-0.12
1295,-0.111
1296,-0.113
1297,-0.104
1298,-0.105
1299,-0.105
1300,-0.11
1301,-0.101
1302,-0.108
1303,-0.108
1304,-0.103
1305,-0.098
1306,-0.096
1307,-0.093
1308,-0.091
1309,-0.09
1310,-0.086
1311,-0.08199999999999999
1312,-0.08
1313,-0.078
1314,-0.076
1315,-0.071
1316,-0.069
1317,-0.069
1318,-0.063
1319,-0.066
1320,-0.063
1321,-0.061
1322,-0.058
1323,-0.054000000000000006
1324,-0.052000000000000005
1325,-0.047
1326,-0.046
1327,-0.041
1328,-0.042
1329,-0.036000000000000004
1330,-0.042
1331,-0.03
1332,-0.028
1333,-0.025
1334,-0.017
1335,-0.012
1336,-0.011
1337,0.006999999999999999
1338,0.032
1339,0.041
1340,0.059
1341,0.061
1342,0.064
1343,0.062
1344,0.071
1345,0.066
1346,0.062
1347,0.058
1348,0.044
1349,0.022
1350,0.016
1351,0.008
1352,0.004
1353,-0.009000000000000001
1354,-0.016
1355,-0.021
1356,-0.025
1357,-0.034
1358,-0.039
1359,-0.04
1360,-0.045
1361,-0.039
1362,-0.038
1363,-0.035
1364,-0.035
1365,-0.029
1366,-0.027000000000000003
1367,-0.026
1368,-0.024
1369,-0.021
1370,-0.019
1371,-0.015
1372,-0.009000000000000001
1373,-0.008
1374,-0.008
1375,-0.008
1376,0.026
1377,0.138
1378,0.242
1379,0.407
1380,0.573
1381,0.669
1382,0.804
1383,0.7809999999999999
1384,0.495
1385,-0.042
1386,-0.581
1387,-1.06
1388,-1.186
1389,-1.145
1390,-0.963
1391,-0.77
1392,-0.521
1393,-0.251
1394,-0.042
1395,0.077
1396,0.134
1397,0.163
1398,0.189
1399,0.207
1400,0.215
1401,0.223
1402,0.234
1403,0.242
1404,0.247
1405,0.247
1406,0.247
1407,0.25
1408,0.256
1409,0.25
1410,0.254
1411,0.256
1412,0.269
1413,0.264
1414,0.26
1415,0.267
1416,0.279
1417,0.279
1418,0.279
1419,0.284
1420,0.289
1421,0.297
1422,0.295
1423,0.304
1424,0.311
1425,0.317
1426,0.317
1427,0.319
1428,0.328
1429,0.34
1430,0.34
1431,0.339
1432,0.343
1433,0.345
1434,0.34
1435,0.33
1436,0.325
1437,0.315
1438,0.301
1439,0.285
1440,0.265
1441,0.248
1442,0.232
1443,0.205
1444,0.17800000000000002
1445,0.153
1446,0.126
1447,0.087
1448,0.056
1449,0.029
1450,-0.003
1451,-0.031
1452,-0.058
1453,-0.09
1454,-0.122
1455,-0.14300000000000002
1456,-0.16899999999999998
1457,-0.189
1458,-0.207
1459,-0.221
1460,-0.234
1461,-0.244
1462,-0.249
1463,-0.249
1464,-0.256
1465,-0.256
1466,-0.256
1467,-0.256
1468,-0.258
1469,-0.254
1470,-0.254
1471,-0.253
1472,-0.252
1473,-0.248
1474,-0.24
1475,-0.232
1476,-0.226
1477,-0.222
1478,-0.214
1479,-0.206
1480,-0.201
1481,-0.195
1482,-0.188
1483,-0.18
1484,-0.175
1485,-0.17
1486,-0.16399999999999998
1487,-0.158
1488,-0.153
1489,-0.14800000000000002
1490,-0.142
1491,-0.13699999999999998
1492,-0.134
1493,-0.12
1494,-0.119
1495,-0.12
1496,-0.113
1497,-0.112
1498,-0.117
1499,-0.112
1500,-0.105
1501,-0.104
1502,-0.097
1503,-0.097
1504,-0.098
1505,-0.098
1506,-0.095
1507,-0.078
1508,-0.067
1509,-0.022
1510,-0.003
1511,-0.003
1512,-0.046
1513,-0.091
1514,-0.107
1515,-0.104
1516,-0.071
1517,-0.077
1518,-0.006
1519,0.005
1520,-0.03
1521,-0.092
1522,-0.189
1523,-0.21
1524,-0.154
1525,-0.125
1526,-0.111
1527,-0.087
1528,-0.07400000000000001
1529,-0.061
1530,-0.036000000000000004
1531,-0.041
1532,-0.049
1533,-0.042
1534,-0.042
1535,-0.035
1536,-0.044
1537,-0.055
1538,-0.036000000000000004
1539,-0.027000000000000003
1540,-0.046
1541,-0.037000000000000005
1542,-0.024
1543,0.005
1544,-0.003
1545,-0.009000000000000001
1546,-0.001
1547,0.004
1548,-0.003
1549,-0.009000000000000001
1550,0.003
1551,0.0
1552,-0.004
1553,-0.003
1554,-0.001
1555,0.008
1556,0.006999999999999999
1557,0.006
1558,0.003
1559,0.012
1560,0.013
1561,0.015
1562,0.017
1563,0.023
1564,0.029
1565,0.035
1566,0.028
1567,0.034
1568,0.039
1569,0.034
1570,0.016
1571,0.024
1572,0.038
1573,0.034
1574,0.049
1575,0.047
1576,0.043
1577,0.048
1578,0.041
1579,0.056
1580,0.054000000000000006
1581,0.053
1582,0.06
1583,0.068
1584,0.07
1585,0.06
1586,0.069
1587,0.073
1588,0.071
1589,0.085
1590,0.091
1591,0.107
1592,0.11
1593,0.116
1594,0.147
1595,0.141
1596,0.14800000000000002
1597,0.13
1598,0.141
1599,0.161
1600,0.168
1601,0.152
1602,0.14800000000000002
1603,0.134
1604,0.108
1605,0.097
1606,0.096
1607,0.08199999999999999
1608,0.062
1609,0.069
1610,0.068
1611,0.061
1612,0.08
1613,0.07400000000000001
1614,0.055
1615,0.03
1616,0.015
1617,0.008
1618,0.005
1619,0.014
1620,0.025
1621,0.034
1622,0.044
1623,0.045
1624,0.036000000000000004
1625,0.038
1626,0.052000000000000005
1627,0.057
1628,0.044
1629,0.018000000000000002
1630,0.032
1631,0.08199999999999999
1632,0.193
1633,0.254
1634,0.435
1635,0.574
1636,0.701
1637,0.8109999999999999
1638,0.8029999999999999
1639,0.511
1640,-0.027000000000000003
1641,-0.535
1642,-0.959
1643,-1.101
1644,-1.042
1645,-0.838
1646,-0.637
1647,-0.374
1648,-0.14400000000000002
1649,0.033
1650,0.118
1651,0.154
1652,0.174
1653,0.196
1654,0.213
1655,0.218
1656,0.22
1657,0.226
1658,0.238
1659,0.237
1660,0.23
1661,0.23
1662,0.233
1663,0.232
1664,0.24
1665,0.233
1666,0.246
1667,0.244
1668,0.248
1669,0.244
1670,0.246
1671,0.257
1672,0.253
1673,0.255
1674,0.255
1675,0.267
1676,0.272
1677,0.272
1678,0.277
1679,0.284
1680,0.277
1681,0.28800000000000003
1682,0.29
1683,0.301
1684,0.309
1685,0.304
1686,0.315
1687,0.31
1688,0.309
1689,0.305
1690,0.297
1691,0.29100000000000004
1692,0.29
1693,0.281
1694,0.268
1695,0.252
1696,0.236
1697,0.212
1698,0.22
1699,0.206
1700,0.171
1701,0.128
1702,0.073
1703,0.006999999999999999
1704,-0.032
1705,-0.056
1706,-0.08800000000000001
1707,-0.116
1708,-0.13
1709,-0.163
1710,-0.196
1711,-0.218
1712,-0.227
1713,-0.221
1714,-0.225
1715,-0.259
1716,-0.29600000000000004
1717,-0.331
1718,-0.34600000000000003
1719,-0.31
1720,-0.28800000000000003
1721,-0.281
1722,-0.312
1723,-0.341
1724,-0.34
1725,-0.343
1726,-0.345
1727,-0.335
1728,-0.318
1729,-0.29600000000000004
1730,-0.226
1731,-0.107
1732,-0.149
1733,-0.25
1734,-0.354
1735,-0.404
1736,-0.353
1737,-0.223
1738,-0.14300000000000002
1739,-0.162
1740,-0.279
1741,-0.34700000000000003
1742,-0.32
1743,-0.293
1744,-0.277
1745,-0.267
1746,-0.248
1747,-0.235
1748,-0.215
1749,-0.189
1750,-0.18600000000000005
1751,-0.196
1752,-0.198
1753,-0.172
1754,-0.168
1755,-0.161
1756,-0.163
1757,-0.165
1758,-0.165
1759,-0.161
1760,-0.147
1761,-0.151
1762,-0.127
1763,-0.136
1764,-0.138
1765,-0.138
1766,-0.139
1767,-0.141
1768,-0.141
1769,-0.131
1770,-0.124
1771,-0.124
1772,-0.131
1773,-0.123
1774,-0.118
1775,-0.117
1776,-0.123
1777,-0.116
1778,-0.115
1779,-0.111
1780,-0.12
1781,-0.117
1782,-0.109
1783,-0.105
1784,-0.102
1785,-0.108
1786,-0.094
1787,-0.09
1788,-0.08800000000000001
1789,-0.085
1790,-0.085
1791,-0.078
1792,-0.076
1793,-0.079
1794,-0.077
1795,-0.069
1796,-0.063
1797,-0.067
1798,-0.064
1799,-0.06
1800,-0.053
1801,-0.056
1802,-0.059
1803,-0.051
1804,-0.049
1805,-0.048
1806,-0.042
1807,-0.043
1808,-0.041
1809,-0.037000000000000005
1810,-0.041
1811,-0.038
1812,-0.032
1813,-0.028
1814,-0.028
1815,-0.022
1816,-0.015
1817,-0.016
1818,-0.017
1819,-0.018000000000000002
1820,-0.014
1821,-0.009000000000000001
1822,-0.005
1823,-0.006
1824,-0.003
1825,-0.003
1826,0.004
1827,0.01
1828,0.01
1829,0.011
1830,0.017
1831,0.017
1832,0.02
1833,0.024
1834,0.026
1835,0.031
1836,0.031
1837,0.032
1838,0.033
1839,0.032
1840,0.034
1841,0.039
1842,0.044
1843,0.053
1844,0.056
1845,0.06
1846,0.07400000000000001
1847,0.09
1848,0.1
1849,0.112
1850,0.114
1851,0.117
1852,0.122
1853,0.13
1854,0.134
1855,0.126
1856,0.118
1857,0.111
1858,0.092
1859,0.083
1860,0.07400000000000001
1861,0.064
1862,0.043
1863,0.038
1864,0.039
1865,0.031
1866,0.027000000000000003
1867,0.016
1868,0.015
1869,0.01
1870,0.013
1871,0.019
1872,0.019
1873,0.024
1874,0.024
1875,0.023
1876,0.022
1877,0.026
1878,0.027000000000000003
1879,0.033
